genero,longitud,latitud,altitudmapa
466,-97.461667,18.317083,1585
466,-97.415,18.215833,1978
466,-97.294444,18.226944,1165
466,-97.414722,18.216639,1976
466,-97.155,18.243333,1071
466,-97.152222,18.23,1009
466,-97.149444,18.255278,1150
466,-97.4575,18.319556,1449
466,-97.295,18.2275,1165
466,-97.462167,18.315972,1610
466,-97.132806,18.249722,1291
466,-97.17,18.272778,1049
466,-97.463333,18.315111,1648
466,-97.441111,18.391944,1634
466,-97.158333,18.258333,1097
466,-97.424444,18.315,1411
466,-97.439722,18.364778,1616
466,-97.155667,18.303333,1342
466,-97.150556,18.254722,1143
466,-97.150861,18.23575,1113
466,-97.169833,18.274333,1050
466,-97.153333,18.255278,1126
466,-97.153333,18.255278,1126
466,-97.153333,18.255278,1126
466,-97.491667,18.225,1872
466,-97.441667,18.375,1588
466,-97.491667,18.225,1872
466,-97.441667,18.375,1588
466,-97.458333,18.308333,1525
466,-99.191667,23.675,625
481,-116.033389,30.466694,34
481,-113.141667,27.325,131
481,-113.525,26.775,11
481,-115.229861,28.356556,296
481,-115.225,28.225,130
481,-115.291667,31.041667,511
481,-115.541667,31.358333,1392
481,-114.508333,29.508333,790
481,-115.275,31.308333,833
481,-114.148611,29.270278,592
481,-114.401111,29.687778,177
481,-114.375556,29.375556,657
481,-114.316111,29.475,567
481,-115.533306,31.350111,1456
481,-115.341667,30.558333,1169
481,-116.008333,31.641667,1130
481,-114.508333,29.508333,790
481,-115.391667,31.091667,775
481,-115.791667,30.891667,723
481,-114.808333,29.491667,343
481,-115.89548,31.08508,808
481,-115.541667,31.358333,1392
481,-115.808333,31.658333,1201
481,-115.341667,30.558333,1169
481,-112.97579,28.11134,230
481,-115.608333,31.058333,1566
481,-115.608333,31.058333,1566
481,-115.68912,30.961764,1040
481,-115.608333,30.741667,1160
481,-115.608333,31.058333,1566
481,-115.275,31.308333,833
481,-115.325,31.275,508
481,-115.808333,31.658333,1201
481,-115.341667,30.558333,1169
481,-115.341667,30.558333,1169
481,-115.541667,31.358333,1392
481,-112.643056,29.834722,76
481,-112.6431,29.83472,76
481,-110.741667,24.858333,641
481,-110.731419,25.274039,85
481,-109.875,24.225,489
481,-110.791667,25.675,92
481,-109.875,24.258333,329
481,-110.775,25.608333,81
481,-110.775,25.608333,81
481,-110.791667,25.675,92
481,-111.091667,25.991667,48
481,-100.221667,21.603333,1061
481,-100.055556,21.298611,1354
481,-99.752417,20.849333,1918
481,-100.37,22.53,1467
481,-100.31,22.6,1413
481,-100.008333,22.008333,1011
481,-99.79,23.55,1903
481,-99.441667,23.308333,1048
481,-99.191667,23.641667,839
481,-99.541667,23.441667,1679
481,-99.758333,23.108333,1225
481,-99.541667,23.441667,1679
481,-99.808333,23.441667,2174
481,-99.675,23.175,1460
481,-99.658333,22.725,1436
481,-99.808333,23.441667,2174
481,-99.641667,23.075,1502
481,-99.275,23.441667,571
481,-99.641667,23.308333,1744
481,-99.275,23.441667,571
481,-99.691667,23.208333,1448
481,-99.841667,23.075,1449
481,-111.19417,31.17417,966
481,-112.938889,31.841667,406
481,-111.05056,27.974911,33
481,-111.0333,28.48333,257
481,-111.0333,28.48333,257
481,-111.0333,28.48333,257
481,-112.9389,31.83333,422
481,-111.03333,28.48333,257
481,-110.6875,27.9,7
481,-110.66667,27.90833,8
481,-111.0333,28.48333,257
481,-110.6875,27.9,7
481,-110.85444,28.06972,99
481,-111.0333,28.48333,257
481,-110.6875,27.9,7
481,-111.0333,28.48333,257
481,-111.0333,28.48333,257
481,-111.373936,28.229444,12
481,-111.933055,28.747778,18
481,-111.386583,28.264722,9
481,-111.05056,27.974911,33
481,-97.654619,18.205875,1951
481,-97.63975,18.299111,1830
481,-97.656278,18.203528,1962
481,-97.471944,18.617778,2043
481,-97.425556,18.233778,2077
481,-97.54775,18.290861,1629
481,-97.435528,18.232194,2164
481,-97.504444,18.262861,1734
481,-97.478139,18.353806,1926
481,-97.461611,18.417306,1805
481,-97.572222,18.236667,1994
481,-97.434528,18.408611,1777
481,-97.415,18.215833,1978
481,-97.415278,18.228056,2059
481,-97.478611,18.611056,1987
481,-97.4625,18.401722,1920
481,-97.47875,18.349278,1811
481,-97.446583,18.337278,1673
481,-97.414722,18.216639,1976
481,-97.4805,18.357139,2021
481,-97.628917,18.304611,1825
481,-97.458889,18.319222,1453
481,-97.394444,18.4075,1561
481,-97.474861,18.43075,1866
481,-97.501389,18.268056,1696
481,-97.528278,18.201,2070
481,-97.555833,18.235833,1922
481,-97.460417,18.318806,1494
481,-97.38,18.319389,1316
481,-97.447333,18.340444,1642
481,-97.649444,18.321111,1828
481,-97.449167,18.40475,1744
481,-97.555972,18.318083,1606
481,-97.503056,18.303333,1526
481,-97.602583,18.320639,1704
481,-97.503917,18.403389,1970
481,-97.416389,18.229222,2105
481,-97.502222,18.224833,1953
481,-97.446972,18.340583,1653
481,-97.452306,18.413389,1809
481,-97.450583,18.269583,2433
481,-97.57275,18.236722,1985
481,-97.363861,18.459833,1575
481,-97.363861,18.459833,1575
481,-97.491194,18.3295,1499
481,-97.457667,18.334778,1500
481,-97.457667,18.332472,1471
481,-97.457667,18.332472,1471
481,-97.475,18.341667,1668
481,-97.491667,18.341667,1609
481,-97.566667,18.383333,1998
481,-115.791667,30.191667,15
481,-115.663056,30.967222,1251
481,-115.783889,30.183333,133
481,-115.808333,30.308333,17
481,-115.791667,30.191667,15
481,-114.008333,28.175,27
481,-116.041667,30.475,21
481,-115.208333,29.641667,188
481,-114.941667,29.925,592
481,-115.17718,29.63577,311
481,-114.09,27.95,12
481,-114.01,27.97,13
481,-114.008333,27.925,12
481,-116.108333,30.491667,38
481,-116.108333,30.491667,38
481,-116.108333,30.491667,38
481,-115.31,30.08,575
481,-113.568639,28.9875,52
481,-115.333528,30.558583,1177
481,-114.775,29.775,619
481,-114.275,28.725,127
481,-115.341667,30.041667,489
481,-113.991667,28.658333,141
481,-115.308333,30.075,554
481,-113.608333,28.758333,1336
481,-114.758333,29.808333,685
481,-115.254515,30.01891,575
481,-115.491667,30.058333,399
481,-115.375,30.058333,595
481,-115.258333,29.975,502
481,-114.125,28.858333,146
481,-113.641667,28.158333,230
481,-115.458333,30.208333,358
481,-115.341667,30.558333,1169
481,-114.841667,29.508333,281
481,-115.458333,30.208333,358
481,-114.775,29.775,619
481,-114.358333,29.391667,653
481,-113.825,28.308333,115
481,-115.608333,30.158333,134
481,-114.608333,29.641667,719
481,-115.608333,30.158333,134
481,-115.458333,30.208333,358
481,-114.175,29.641667,28
481,-113.808333,28.275,108
481,-115.525,30.041667,293
481,-115.325,30.091667,496
481,-115.341667,30.558333,1169
481,-116.558333,32.058333,688
481,-113.608333,28.758333,1336
481,-113.125,27.541667,436
481,-110.2913,23.541,59
481,-111.67,26.47,158
481,-113.125,27.541667,436
481,-110.958333,24.191667,147
481,-113.31124,27.48767,73
481,-110.691667,24.108333,290
481,-111.6767,26.4795,165
481,-113.041667,26.841667,13
481,-113.508333,29.075,186
481,-113.991667,28.658333,141
481,-114.758333,29.808333,685
481,-115.458333,30.208333,358
481,-115.458333,30.208333,358
481,-115.458333,30.208333,358
481,-114.775,29.775,619
481,-115.598611,30.069444,164
481,-113.841111,28.646944,431
481,-114.11,28.76,135
481,-113.310833,28.195,569
481,-114.63,29.63,838
481,-115.25,30.02,574
481,-101.071389,25.9333,861
481,-102.413611,25.674389,1122
481,-97.408583,18.697833,2434
481,-97.408889,18.699167,2399
481,-97.403889,18.706556,2394
481,-97.382222,18.682167,2235
481,-97.405361,18.705139,2371
481,-97.409278,18.698472,2405
481,-97.4075,18.702222,2387
481,-97.450583,18.269583,2433
481,-97.406944,18.700556,2400
481,-97.40875,18.698222,2420
481,-97.699861,18.889,2146
481,-97.616778,18.47075,2386
481,-97.406528,18.702833,2317
481,-97.417056,18.547528,1870
481,-97.439167,18.243556,2137
481,-97.601,18.55125,2030
481,-97.601111,18.411111,2430
481,-97.449833,18.270583,2415
481,-97.625,18.491667,2278
481,-97.409667,18.699389,2408
481,-97.658333,18.508333,2319
481,-97.402583,18.702083,2372
481,-97.691667,18.891667,2147
481,-97.691667,18.875,2527
481,-97.625,18.491667,2278
481,-97.658333,18.508333,2319
481,-102.366667,26.533333,1193
481,-101.4,25.48,1274
481,-102.673889,26.985833,1172
481,-103.998056,25.314722,1260
481,-103.739722,25.240278,1271
481,-104.231944,26.070833,1538
481,-103.635278,25.526667,1181
481,-102.756944,24.828333,1585
481,-104.481944,25.125,1353
481,-104.033889,26.574722,1180
481,-104.474444,25.025,1457
481,-104.724167,25.375278,1576
481,-104.490556,24.905,1619
481,-103.649722,25.564722,1278
481,-103.846389,26.239167,1156
481,-103.739722,26.66,1204
481,-104.597778,25.074722,1477
481,-103.659167,26.6825,1171
481,-104.156944,25.355833,1364
481,-104.569167,26.325,1447
481,-103.592778,25.576944,1180
481,-104.065,24.950556,1714
481,-104.321389,26.378333,1278
481,-104.018333,26.580555,1197
481,-103.488333,25.345,1199
481,-103.679167,25.734167,1309
481,-103.148889,24.742222,1480
481,-103.775278,26.6325,1147
481,-103.488333,25.345,1199
481,-103.739833,26.659861,1204
481,-100.42,23.97,1660
481,-100.31488,24.59223,2035
481,-100.18361,25.16232,1361
481,-100.436028,25.497806,1536
481,-100.316944,24.861389,1954
481,-100.792403,22.3603,1835
481,-98.708333,23.375,297
481,-99.875,23.558333,1595
481,-98.775,24.541667,513
481,-99.875,23.558333,1595
481,-99.391667,23.375,786
481,-99.958333,23.608333,1403
481,-100.2875,21.59,1285
481,-100.17,21.603333,1132
481,-100.17,21.603333,1132
481,-99.58,20.72,1724
481,-99.8285,20.56094,1977
481,-99.758333,20.562778,1803
481,-99.8285,20.560944,1977
481,-101.15,22.457778,1901
481,-101.646883,22.573225,2301
481,-101.15,22.45,1894
481,-101.15,22.45,1894
481,-100.008333,22.008333,1011
481,-113.908333,29.341667,430
481,-113.395961,29.290047,238
481,-113.508333,29.508333,292
481,-118.308333,29.008333,11
481,-99.060556,19.546111,2374
481,-100.7533,25.6555,1232
481,-97.15,18.233333,1076
481,-97.447333,18.340444,1642
481,-97.503056,18.303333,1526
481,-97.446583,18.337278,1673
481,-97.448333,18.340806,1572
481,-97.550083,18.250833,1723
481,-97.443333,18.363889,1721
481,-97.54575,18.306278,1585
481,-97.155,18.243333,1071
481,-97.152222,18.23,1009
481,-97.444167,18.385556,1597
481,-97.514722,18.359167,1748
481,-97.499444,18.318917,1512
481,-97.515,18.372444,2025
481,-97.441389,18.350556,1577
481,-97.435278,18.3625,1609
481,-97.497861,18.303917,1527
481,-97.441111,18.361944,1638
481,-97.438028,18.356361,1616
481,-97.505417,18.312028,1522
481,-97.510833,18.309444,1532
481,-97.551694,18.312,1586
481,-97.436389,18.371778,1572
481,-97.363611,18.361861,1443
481,-97.526111,18.306833,1556
481,-97.502667,18.304444,1521
481,-97.149444,18.255278,1150
481,-97.518889,18.344167,1646
481,-97.501389,18.268056,1696
481,-97.38,18.319389,1316
481,-97.547944,18.25125,1758
481,-97.521111,18.349167,1682
481,-97.456694,18.309222,1499
481,-97.518889,18.336667,1568
481,-97.502222,18.224833,1953
481,-97.501111,18.287222,1562
481,-97.452111,18.338806,1496
481,-97.394444,18.4075,1561
481,-97.495833,18.35,1819
481,-97.437611,18.327611,1423
481,-97.495833,18.35,1819
481,-97.5,18.284722,1610
481,-97.437611,18.327611,1423
481,-97.437611,18.327611,1423
481,-97.437611,18.327611,1423
481,-97.495833,18.35,1819
481,-97.5,18.284722,1610
481,-97.5,18.284722,1610
481,-97.437611,18.327611,1423
481,-97.437611,18.327611,1423
481,-97.495833,18.35,1819
481,-97.501389,18.305,1533
481,-99.650556,20.730833,1986
481,-100.275,21.308333,2069
481,-97.329889,17.549417,2311
481,-97.308333,17.375,2382
481,-113.558333,28.925,89
481,-113.83,28.805556,392
481,-113.753611,28.743333,432
481,-112.916611,28.433333,143
481,-112.925,28.441667,94
481,-112.925,28.441667,94
481,-112.925,28.441667,94
481,-112.925,28.441667,94
481,-113.558333,28.925,89
481,-112.925,28.441667,94
481,-112.925,28.441667,94
481,-113.625,28.158333,372
481,-114.458333,29.825,150
481,-113.208333,27.491667,194
481,-111.925,24.991667,23
481,-112.375,26.941667,744
481,-111.888333,26.765833,6
481,-112.833333,27.312222,298
481,-112.549167,27.406667,556
481,-112.13,27.095556,47
481,-112.15,27.129167,34
481,-111.27,25.738056,9
481,-112.4169,26.2496,10
481,-111.925,24.991667,23
481,-109.791667,22.975,49
481,-111.925,26.741667,226
481,-110.808992,24.143936,282
481,-113.208333,27.491667,194
481,-111.608333,26.075,674
481,-111.541667,24.441667,12
481,-112.841667,27.341667,301
481,-111.608333,26.075,674
481,-110.441667,23.675,28
481,-111.575,26.175,188
481,-112.530987,27.40431,375
481,-112.59187,27.47,1931
481,-110.125,23.241667,41
481,-111.835556,26.833611,5
481,-109.441667,23.308333,70
481,-112.526667,27.404439,364
481,-110.125,23.241667,41
481,-111.558333,25.741667,480
481,-111.941667,24.941667,19
481,-112.5493,27.4044,582
481,-111.941667,24.941667,19
481,-111.975,26.325,192
481,-112.075,25.191667,11
481,-111.5539,24.4222,12
481,-113.241667,27.458333,115
481,-112.0509,25.2087,11
481,-110.291667,23.741667,193
481,-110.441667,23.675,28
481,-112.5493,27.4044,582
481,-111.758333,24.375,111
481,-111.43088,26.63464,68
481,-110.608333,24.925,102
481,-102,27.3333,1302
481,-103.431667,26.795,1059
481,-103.308333,24.710556,1616
481,-103.594444,25.021944,1554
481,-100.05,23.9,1607
481,-100.06,23.83,1692
481,-100.125,23.441667,1691
481,-100.13,23.16,1269
481,-101.114083,23.758333,1929
481,-101.114083,23.758333,1929
481,-98.634444,24.501389,500
481,-99.941667,22.858333,1114
481,-99.891667,23.558333,1576
481,-99.858333,23.491667,1698
481,-99.991667,23.308333,2053
481,-99.958333,22.941667,1264
481,-99.925,23.558333,1402
481,-99.925,23.558333,1402
481,-100.008333,23.308333,1873
481,-99.875,23.358333,1685
481,-99.941667,23.325,1875
481,-99.875,23.558333,1595
481,-99.891667,23.575,1672
481,-99.841667,23.491667,1760
481,-99.875,23.558333,1595
481,-99.758333,23.108333,1225
481,-99.875,23.558333,1595
481,-100.018333,23.273333,2072
481,-111.479722,25.968333,354
481,-111.479722,25.968333,354
481,-113.108333,27.591667,1048
481,-111.724397,26.36628,336
481,-113.091667,27.475,594
481,-113.041667,27.591667,1043
481,-112.608333,27.508333,607
481,-111.724397,26.36628,336
481,-111.82843,26.82911,4
481,-113.108333,27.591667,1048
481,-111.575,26.175,188
481,-110.695769,24.452603,13
481,-111.85576,26.67565,105
481,-111.741667,26.375,396
481,-113.075,27.558333,813
481,-111.558333,26.175,196
481,-113.091667,27.475,594
481,-97.329889,17.549417,2311
481,-97.791667,18.741667,2001
481,-97.528333,18.3225,1552
481,-97.537222,18.283056,1648
481,-97.466944,18.4195,1825
481,-97.435056,18.3235,1389
481,-97.460417,18.318806,1494
481,-97.435556,18.322583,1394
481,-97.4575,18.319556,1449
481,-97.426111,18.320694,1374
481,-97.294444,18.226944,1165
481,-97.435528,18.232194,2164
481,-97.555972,18.318083,1606
481,-97.14925,18.243444,1112
481,-97.155,18.243333,1071
481,-97.54775,18.290861,1629
481,-97.602583,18.320639,1704
481,-97.649444,18.321111,1828
481,-97.632722,18.55325,2127
481,-97.435861,18.375944,1552
481,-97.401139,18.708806,2414
481,-97.547167,18.239722,1824
481,-97.550083,18.250833,1723
481,-97.449167,18.40475,1744
481,-97.217139,18.249583,984
481,-97.457667,18.334778,1500
481,-97.363861,18.459833,1575
481,-97.421111,18.417944,1727
481,-97.457667,18.332472,1471
481,-97.457667,18.332472,1471
481,-97.475,18.341667,1668
481,-97.158333,18.241667,1050
481,-97.475,18.341667,1668
481,-97.158333,18.241667,1050
481,-97.663889,18.202778,1904
481,-97.63975,18.299111,1830
481,-97.440278,18.379722,1611
481,-97.445556,18.407222,1739
481,-97.450667,18.347,1493
481,-97.525556,18.305278,1544
481,-97.515,18.356944,1738
481,-97.54775,18.290861,1629
481,-97.503056,18.303333,1526
481,-97.515278,18.361389,1779
481,-97.474444,18.350833,1849
481,-97.401139,18.708806,2414
481,-97.474722,18.346694,1761
481,-97.449167,18.384722,1699
481,-97.416389,18.229222,2105
481,-97.450583,18.269583,2433
481,-97.505417,18.312028,1522
481,-97.514722,18.359167,1748
481,-97.408611,18.699167,2400
481,-97.408583,18.697833,2434
481,-97.408889,18.699167,2399
481,-97.47875,18.349278,1811
481,-97.501389,18.2875,1564
481,-97.628917,18.304611,1825
481,-97.649444,18.321111,1828
481,-97.444722,18.398889,1651
481,-97.620306,18.73825,2115
481,-97.528333,18.3225,1552
481,-97.409278,18.698472,2405
481,-97.435528,18.232194,2164
481,-97.501389,18.268056,1696
481,-97.515278,18.374722,2095
481,-97.510833,18.309444,1532
481,-97.461,18.317861,1561
481,-97.610278,18.743889,2180
481,-97.602583,18.320639,1704
481,-97.428472,18.370472,1494
481,-97.620278,18.740833,2080
481,-97.463333,18.315111,1648
481,-97.425556,18.233778,2077
481,-97.537222,18.283056,1648
481,-97.460417,18.318806,1494
481,-97.518889,18.344167,1646
481,-97.518333,18.357222,1711
481,-97.471667,18.608333,1979
481,-97.701417,18.682222,2027
481,-97.52695,18.292944,1588
481,-97.438917,18.380444,1598
481,-97.363861,18.459833,1575
481,-97.363861,18.459833,1575
481,-97.443064,18.402256,1693
481,-97.363861,18.459833,1575
481,-97.407667,18.702278,2383
481,-97.407667,18.702278,2383
481,-97.441667,18.408333,1739
481,-97.541667,18.308333,1568
481,-97.441667,18.391667,1604
481,-97.5,18.284722,1610
481,-97.441667,18.391667,1604
481,-97.458333,18.341667,1647
481,-97.541667,18.308333,1568
481,-111.725,24.391667,140
481,-110.584167,24.085833,300
481,-110.02,22.97,215
481,-111.772722,24.450972,81
481,-111.963861,25.593056,26
481,-112.086917,24.8205,17
481,-111.772722,24.450972,81
481,-111.748889,24.548667,8
481,-111.566444,24.530056,23
481,-111.714417,24.6675,17
481,-111.886917,25.261389,23
481,-112.092778,25.192222,7
481,-111.841639,24.472583,26
481,-111.8225,24.91275,19
481,-111.950833,25.6325,25
481,-111.712778,24.781972,12
481,-112.018889,24.89525,13
481,-111.843889,24.446389,15
481,-111.487806,24.571306,38
481,-112.045833,25.712222,12
481,-111.862194,24.966917,40
481,-112.086917,24.8205,17
481,-111.728583,24.378889,511
481,-109.951321,24.036111,11
481,-112.041667,25.141667,9
481,-109.82935,24.06007,8
481,-111.941667,24.941667,19
481,-111.608333,25.708333,433
481,-110.758333,24.975,42
481,-111.941667,24.941667,19
481,-110.248751,24.193129,123
481,-110.222897,24.240625,163
481,-110.575,24.058333,273
481,-111.708333,26.175,743
481,-110.558333,24.091667,138
481,-109.675,23.341667,219
481,-110.60528,25.00467,275
481,-110.591667,25.008333,171
481,-110.63603,24.96505,179
481,-110.608333,24.908333,9
481,-116.675,31.891667,89
481,-116.525,31.625,657
481,-117.025,32.458333,299
481,-116.090833,30.968056,101
481,-116.516556,31.616639,755
481,-116.680833,31.555722,39
481,-116.675,31.891667,89
481,-116.591667,32.425,575
481,-116.425,31.825,546
481,-117.025,32.458333,299
481,-116.141667,31.391667,262
481,-116.275,30.991667,44
481,-115.675,30.375,479
481,-116.591667,32.475,894
481,-116.425,31.825,546
481,-116.825,32.525,452
481,-116.525,31.625,657
481,-116.675,31.558333,81
481,-115.675,30.375,479
481,-116.675,31.891667,89
481,-116.775,32.041667,290
481,-112.03444,25.76111,12
481,-114.316944,29.740278,7
481,-113.558889,28.945278,12
481,-111.49,25.97,519
481,-109.0075,26.018056,88
481,-109.048333,25.987778,45
481,-113.341667,31.964444,198
481,-111.341667,28.356944,11
481,-110.907952,28.033574,23
481,-109.714319,26.732562,6
481,-109.304667,26.787137,191
481,-113.3478,31.96445,201
481,-111.78975,28.83038,10
481,-111.34478,28.37057,11
481,-112.650167,29.865,20
481,-109.3722,26.630556,10
481,-109.290278,26.559722,8
481,-112.38954,28.99038,170
481,-112.22318,28.96237,6
481,-112.22272,28.93597,7
481,-112.22353,28.93633,8
481,-112.24773,28.93658,54
481,-112.31408,28.98633,313
481,-112.34568,29.21843,129
481,-112.42984,28.82676,26
481,-110.608333,24.925,102
523,-100.275,21.308333,2069
523,-103.779444,27.194722,1727
523,-103.78,27.19,1758
523,-102.745861,26.145278,996
523,-102.745861,26.145278,996
523,-103.594444,25.021944,1554
523,-104.061944,24.963333,1742
523,-103.635278,25.526667,1181
523,-103.679167,25.734167,1309
523,-104.115278,25.199722,1396
523,-104.591667,26.336667,1445
523,-104.569167,26.325,1447
523,-104.041389,25.359722,1335
523,-103.589444,26.523333,1333
523,-104.013889,25.759722,1548
523,-104.598611,25.47,1822
523,-102.756944,24.828333,1585
523,-104.064722,24.9525,1727
523,-102.775833,24.852222,1597
523,-104.179167,25.189167,1303
523,-103.699167,25.0425,1426
523,-104.156944,25.355833,1364
523,-103.592778,25.576944,1180
523,-103.714722,25.699444,1402
523,-104.063056,25.375,1379
523,-103.561306,26.577833,1254
523,-100.32142,24.52534,2073
523,-100.125,23.441667,1691
523,-100.44,22.93,1406
523,-100.47,22.89,1357
523,-100.43,22.95,1492
523,-100.43,22.95,1492
523,-100.008333,22.008333,1011
523,-112.652053,29.892711,14
523,-112.425,30.39167,296
523,-99.708333,22.758333,1060
523,-99.691667,22.725,1023
523,-99.791667,22.775,1014
523,-99.941667,22.858333,1114
523,-99.958333,22.941667,1264
523,-99.925,22.841667,1090
539,-102.416667,25.416667,1954
539,-101.640278,25.951389,1875
539,-102.167222,25.65,1195
539,-101.955556,26.992778,691
539,-102.168056,25.65,1192
539,-102.2,25.68,1171
539,-102,27.3333,1302
539,-102.42,25.42,1764
539,-102.673889,26.985833,1172
539,-103.747778,26.686667,1154
539,-103.747639,26.686778,1152
539,-103.635278,25.526667,1181
539,-104.4975,26.343889,1378
539,-104.156944,25.355833,1364
539,-103.741667,26.675,1307
539,-100.41235,26.06355,747
539,-102.25,24.28,1833
539,-104.358333,25.5,1669
539,-104.235,26.068056,1523
539,-113.583333,28.916667,910
539,-113.566667,28.916667,171
539,-113.558333,28.925,89
539,-113.591667,28.925,977
539,-113.558333,28.925,89
539,-113.625,28.941667,512
539,-112.925,28.441667,94
539,-111.732682,25.556206,58
539,-110.808992,24.143936,282
539,-111.914259,25.554101,23
539,-112.85255,27.43885,340
539,-112.986029,27.294728,168
539,-113.058333,27.295833,143
539,-112.891667,27.308333,158
539,-115.151679,31.391498,241
539,-115.225,31.325,487
539,-115.308333,31.275,560
539,-115.225,31.308333,479
539,-115.241667,31.308333,526
539,-112.206974,29.228459,10
539,-112.215278,29.211944,14
539,-112.215278,29.211944,14
539,-112.206974,29.228459,10
539,-102.63333,26.3,877
539,-102.413611,25.674389,1122
539,-111.34478,28.37057,11
539,-104.4,29.416667,897
539,-101.071389,25.9333,861
539,-104.033889,26.574722,1180
539,-103.488333,25.345,1199
539,-103.841944,26.611944,1111
539,-103.625,25.291667,1403
539,-104.321389,26.378333,1278
539,-103.635278,25.526667,1181
539,-103.699167,25.0425,1426
539,-103.020556,24.746389,1491
539,-100.45,22.99,1343
619,-97.363861,18.459833,1575
643,-98.678889,20.443056,1629
643,-98.676111,20.484722,1421
643,-98.683333,20.5,1587
643,-98.680556,20.443056,1647
643,-97.371917,17.546953,2323
643,-97.414667,18.214139,1966
643,-97.463333,18.315111,1648
643,-97.415694,18.194472,1888
643,-97.462167,18.315972,1610
643,-97.461,18.317861,1561
643,-97.461667,18.317083,1585
643,-100.43,20.7,1994
643,-100.433055,20.709167,1968
643,-100.483889,20.710556,1967
643,-99.972338,22.734015,1031
695,-97.1,18.183333,1075
695,-97.45,18.333333,1588
695,-97.495556,18.324722,1509
695,-97.547861,18.295833,1617
695,-97.450667,18.309194,1476
695,-97.541944,18.267222,1666
695,-97.499444,18.318917,1512
695,-97.428472,18.370472,1494
695,-97.152222,18.23,1009
695,-97.294444,18.226944,1165
695,-97.447333,18.340444,1642
695,-97.5425,18.273611,1642
695,-97.54575,18.306278,1585
695,-97.446972,18.340583,1653
695,-97.547861,18.295833,1617
695,-97.54775,18.290861,1629
695,-97.54775,18.290861,1629
695,-97.460417,18.333444,1483
695,-97.548333,18.307583,1586
695,-97.503056,18.327778,1537
695,-97.441389,18.350556,1577
695,-97.602583,18.320639,1704
695,-97.394444,18.4075,1561
695,-97.4575,18.319556,1449
695,-97.47875,18.349278,1811
695,-97.525556,18.305278,1544
695,-97.551694,18.312,1586
695,-97.363611,18.361861,1443
695,-97.526111,18.306833,1556
695,-97.434528,18.408611,1777
695,-97.456694,18.309222,1499
695,-97.528333,18.3225,1552
695,-97.501389,18.2875,1564
695,-97.50025,18.26825,1675
695,-97.503056,18.303333,1526
695,-97.38,18.319389,1316
695,-97.510833,18.309444,1532
695,-97.368444,18.363389,1502
695,-97.441667,18.291667,1669
695,-97.441667,18.291667,1669
695,-97.502722,18.326,1527
695,-97.363861,18.459833,1575
695,-97.498111,18.261333,1735
695,-97.415722,18.424361,1642
695,-97.457667,18.334778,1500
695,-97.492722,18.317417,1481
695,-97.457667,18.334778,1500
695,-97.525806,18.306139,1554
695,-97.457667,18.334778,1500
695,-97.546278,18.248917,1846
695,-97.457667,18.334778,1500
695,-97.363861,18.459833,1575
695,-97.458083,18.313444,1547
695,-97.457667,18.334778,1500
695,-97.435748,18.40573,1753
695,-97.458333,18.341667,1647
695,-97.475,18.341667,1668
695,-97.458333,18.341667,1647
695,-97.108333,18.191667,1059
695,-97.475,18.341667,1668
695,-97.375,18.341667,1300
695,-97.508333,18.258333,1857
695,-97.475,18.341667,1668
695,-97.475,18.341667,1668
695,-97.498611,18.322222,1514
695,-97.518056,18.297222,1563
695,-97.498611,18.322222,1514
695,-97.487972,18.309833,1485
695,-97.498611,18.322222,1514
695,-97.498611,18.322222,1514
695,-97.487972,18.309833,1485
695,-97.518056,18.297222,1563
695,-97.534722,18.286111,1649
695,-97.487972,18.309833,1485
695,-97.498611,18.322222,1514
695,-97.533333,18.3125,1545
695,-97.487972,18.309833,1485
695,-97.487972,18.309833,1485
695,-97.518056,18.297222,1563
695,-97.518056,18.297222,1563
695,-97.518056,18.297222,1563
695,-97.491667,18.325,1502
695,-97.566667,18.383333,1998
708,-103.5875,25.021111,1549
708,-104.049722,25.098056,1928
708,-100.42,23.07,1322
708,-99.891667,23.558333,1576
708,-99.875,23.558333,1595
734,-110.837222,24.836667,395
734,-111.5725,24.821944,34
734,-110.73,24.1,233
734,-110.691667,24.108333,290
734,-110.718056,23.8125,11
734,-110.718056,23.8125,11
734,-110.718056,23.8125,11
734,-110.691667,24.108333,290
734,-110.475,23.641667,4
734,-97.457667,18.334778,1500
734,-97.645611,18.175583,1781
734,-114.208333,29.458333,239
734,-115.375,31.091667,541
734,-115.041667,29.408333,5
734,-114.766207,29.771724,607
734,-115.478889,31.351389,1267
734,-115.568611,30.045,288
734,-113.625,28.725,967
734,-115.508333,30.058333,376
734,-114.934722,31.236389,35
734,-115.568611,30.045,288
734,-114.934722,31.236389,35
734,-115.508333,30.058333,376
734,-115.568611,30.045,288
734,-113.791667,28.958333,337
734,-113.587778,28.940278,447
734,-115.058889,29.960556,533
734,-113.505705,28.889559,6
734,-115.3808,30.0447,554
734,-113.524256,28.846727,29
734,-114.71806,29.73278,558
734,-115.795965,30.183055,20
734,-113.341667,28.191667,670
734,-114.008333,29.058333,427
734,-115.491667,31.625,671
734,-115.308333,31.275,560
734,-115.541667,30.775,1075
734,-115.658333,30.808333,495
734,-115.325,31.291667,570
734,-113.625,28.708333,948
734,-114.941667,29.925,592
734,-115.358333,31.491667,695
734,-113.558333,28.891667,152
734,-115.000764,31.330172,34
734,-113.575,28.958333,115
