División,clase,orden,familia,Hierba,Color,longitud,latitud,tipovegetacionmapa,altitudmapa
Magnoliophyta,Magnoliopsida,Plantaginales,Plantaginaceae,Hierba,Azul rey,-100.480869,22.616175,Bosque de Encino,1691
Magnoliophyta,Magnoliopsida,Plantaginales,Plantaginaceae,Hierba,Azul rey,-100.542844,23.223853,Pastizal Natural,1321
Magnoliophyta,Magnoliopsida,Sapindales,Rutaceae,Árbol,Fuchsia,-98,18.8333,Matorral Crasicaule,1950
Magnoliophyta,Magnoliopsida,Sapindales,Rutaceae,Hierba,Fuchsia,-115.908333,30.791667,Chaparral,203
Magnoliophyta,Magnoliopsida,Sapindales,Rutaceae,Hierba,Fuchsia,-116.408333,31.908333,Chaparral,725
Magnoliophyta,Magnoliopsida,Sapindales,Rutaceae,Hierba,Fuchsia,-116.175,32.358333,Chaparral,1416
Magnoliophyta,Magnoliopsida,Sapindales,Rutaceae,Hierba,Fuchsia,-116.408333,31.341667,Chaparral,235
Magnoliophyta,Magnoliopsida,Sapindales,Rutaceae,Hierba,Fuchsia,-115.924206,31.420831,Chaparral,922
Magnoliophyta,Magnoliopsida,Sapindales,Rutaceae,Hierba,Fuchsia,-116.427978,31.594783,Chaparral,306
Magnoliophyta,Magnoliopsida,Sapindales,Rutaceae,Hierba,Fuchsia,-116.458967,31.619714,Chaparral,204
Magnoliophyta,Magnoliopsida,Sapindales,Rutaceae,Hierba,Fuchsia,-115.767222,30.251667,Matorral Rosetofilo Costero,100
Magnoliophyta,Magnoliopsida,Sapindales,Rutaceae,Hierba,Fuchsia,-116.675833,31.699722,Matorral Rosetofilo Costero,129
Magnoliophyta,Magnoliopsida,Sapindales,Rutaceae,Hierba,Fuchsia,-114.755278,29.417778,Matorral Desertico Rosetofilo,319
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Guinda,-100.06,21.296667,Matorral Submontano,1401
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Guinda,-100.066667,21.316667,Matorral Submontano,1704
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Guinda,-100.055556,21.298611,Matorral Submontano,1354
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Guinda,-100.055556,21.298611,Matorral Submontano,1354
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Guinda,-100.055556,21.298611,Matorral Submontano,1354
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Guinda,-97.859722,19.086944,Bosque de Pino-Encino,2669
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-99.010344,19.326878,Matorral Crasicaule,2616
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-100.278333,21.305,Bosque de Pino-Encino,2252
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-100.355,21.268333,Pastizal Natural,1973
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-100.278333,21.305,Bosque de Pino-Encino,2252
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-98.916667,19.790278,Pastizal Natural,2611
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-100.041667,25.275,Matorral Submontano,496
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-100.46667,23.61667,Matorral Desertico Rosetofilo,1786
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-100.16667,25.35,Bosque de Encino,914
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-100.262368,25.558676,Matorral Submontano,662
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-100.0375,25.256111,Matorral Submontano,470
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-100.73333,22.41667,Matorral Desertico Microfilo,1843
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-100.66667,21.98333,Bosque de Encino-Pino,2323
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-99.28,23.593,Matorral Submontano,1102
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-99.4431,23.5843,Bosque de Encino,910
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-99.4431,23.5843,Bosque de Encino,910
Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Hierba,Guinda,-99.4431,23.5843,Bosque de Encino,910
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Arbusto,Naranja,-101.75,28,Matorral Espinoso Tamaulipeco,524
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Arbusto,Naranja,-100.758333,25.675,Matorral Desertico Rosetofilo,1446
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Arbusto,Naranja,-100.758333,25.675,Matorral Desertico Rosetofilo,1446
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Arbusto,Naranja,-100.75,25.66667,Matorral Desertico Rosetofilo,1521
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Arbusto,Naranja,-100.75,25.66667,Matorral Desertico Rosetofilo,1521
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Arbusto,Naranja,-100.75,25.66667,Matorral Desertico Rosetofilo,1521
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Arbusto,Naranja,-100.75,25.66667,Matorral Desertico Rosetofilo,1521
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-102.316667,28.483333,Pastizal Natural,1401
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-101.37,26.34,Matorral Desertico Rosetofilo,1180
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-102.25,28.666667,Pastizal Natural,947
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-101.057806,28.207228,Matorral Espinoso Tamaulipeco,549
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-101.528611,29.206389,Matorral Desertico Rosetofilo,588
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-101.51,29.2,Matorral Desertico Rosetofilo,558
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-101.528611,29.206389,Matorral Desertico Rosetofilo,588
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-101.054722,28.207778,Matorral Espinoso Tamaulipeco,551
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-100.758333,25.675,Matorral Desertico Rosetofilo,1446
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-100.758333,25.675,Matorral Desertico Rosetofilo,1446
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-102.142419,26.822133,Matorral Desertico Rosetofilo,780
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-102.133333,26.975,Matorral Desertico Microfilo,873
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-101.054258,25.677906,Matorral Desertico Rosetofilo,1169
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-101.283333,26.35,Bosque de Encino-Pino,1415
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-102.61,26.79,Matorral Desertico Rosetofilo,1545
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-102.702778,27.249722,Matorral Desertico Rosetofilo,1613
Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hierba,Naranja,-102.619444,26.795833,Matorral Desertico Rosetofilo,1432
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-101.351667,26.854167,Matorral Desertico Rosetofilo,1113
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-102.25,28.666667,Pastizal Natural,947
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-103.554722,27.4325,Matorral Desertico Rosetofilo,1445
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-102.766667,29.066667,Matorral Desertico Rosetofilo,1010
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-100.476264,26.209633,Matorral Desertico Microfilo,647
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-99.4431,23.5843,Bosque de Encino,910
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-99.31,23.58,Matorral Submontano,687
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-99.4431,23.5843,Bosque de Encino,910
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-101.351667,26.854167,Matorral Desertico Rosetofilo,1113
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-102.25,28.666667,Pastizal Natural,947
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-103.554722,27.4325,Matorral Desertico Rosetofilo,1445
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-102.766667,29.066667,Matorral Desertico Rosetofilo,1010
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-100.476264,26.209633,Matorral Desertico Microfilo,647
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-99.4431,23.5843,Bosque de Encino,910
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-99.31,23.58,Matorral Submontano,687
Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Hierba,Naranja,-99.4431,23.5843,Bosque de Encino,910
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-110.841667,30.875,Pastizal Natural,925
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-112.2,30.770833,Matorral Desertico Microfilo,314
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-110.856389,30.744167,Pastizal Natural,880
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-110.833333,30.866667,Pastizal Natural,946
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-112.416667,30.166667,Matorral Sarcocaule,545
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-111.1,30.233333,Matorral Desertico Microfilo,737
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-110.770833,30.382222,Pastizal Natural,1012
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-110.900278,30.181944,Matorral Desertico Microfilo,826
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-112.2,30.77,Matorral Desertico Microfilo,320
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-109.11778,31.11361,Pastizal Natural,1257
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-110.97139,30.12444,Mezquital,701
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-109.49778,31.15361,Pastizal Natural,1142
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-109.49167,30.68194,Pastizal Natural,1145
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-110.30833,30.34167,Pastizal Natural,1080
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-112.2,30.77,Matorral Desertico Microfilo,320
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-110.676667,30.401389,Pastizal Natural,945
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-109.491667,30.681944,Pastizal Natural,1145
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-111.103056,31.12,Mezquital,1104
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-109.227,30.7884,Pastizal Natural,914
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-110.306861,30.34185,Pastizal Natural,1079
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-110.558333,30.3875,Pastizal Natural,998
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-112.375,30.258333,Matorral Desertico Microfilo,348
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-111.010556,28.629167,Matorral Desertico Microfilo,173
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-110.758333,30.321111,Pastizal Natural,993
Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,arbusto,Naranja,-110.856389,30.744167,Pastizal Natural,880
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Hierba,Naranja,-100.058333,21.291667,Bosque de Encino,1388
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Hierba,Naranja,-98.516389,19.818056,Bosque de Pino,3103
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Hierba,Naranja,-99.658333,21.959444,Matorral Submontano,1186
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Hierba,Naranja,-99.83,24.6,Matorral Submontano,1029
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Hierba,Naranja,-100,25.6667,Matorral Submontano,314
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Arbusto,Naranja,-99.808333,21.058333,Matorral Submontano,1327
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Arbusto,Naranja,-99.710778,21.091111,Matorral Submontano,2025
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Arbusto,Naranja,-99.80492,21.0538,Matorral Submontano,1372
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Arbusto,Naranja,-99.906528,20.784694,Matorral Crasicaule,1969
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Arbusto,Naranja,-100.489356,22.062206,Matorral Submontano,1239
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Arbusto,Naranja,-99.4431,23.5843,Bosque de Encino,910
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Arbusto,Naranja,-98.725,24.541667,Matorral Submontano,626
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Arbusto,Naranja,-98.725,24.541667,Matorral Submontano,626
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Arbusto,Naranja,-102.369167,22.460833,Pastizal Natural,2074
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Arbusto,Naranja,-112.041667,26.225,Matorral Sarcocrasicaule,118
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Arbusto,Naranja,-98.683333,20.5,Mezquital,1587
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Arbusto,Naranja,-99.057222,19.588611,Bosque de Encino,2325
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Arbusto,Naranja,-99.893056,24.666111,Matorral Submontano,1457
Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Arbusto,Naranja,-99.816683,24.621097,Matorral Submontano,1176
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-113.933611,28.726944,Matorral Sarcocrasicaule,233
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-115.371389,31.198611,Matorral Desertico Microfilo,415
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-113.3,28.45,Matorral Sarcocrasicaule,327
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-115.775,32.091667,Matorral Desertico Microfilo,691
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-113.308333,28.458333,Matorral Sarcocrasicaule,274
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-115.158333,30.158333,Matorral Desertico Rosetofilo,659
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-113.416667,28.466667,Matorral Sarcocaule,418
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-112.908333,27.875,Matorral Sarcocaule,204
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-113.191667,27.491667,Matorral Sarcocrasicaule,227
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-113.041667,27.641667,Matorral Sarcocaule,914
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.025,25.208333,Matorral Sarcocaule,162
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-112.415,27.014444,Matorral Sarcocaule,572
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-113.183889,27.489444,Matorral Sarcocaule,324
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-112.2,27.066667,Matorral Sarcocaule,192
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.524719,25.833333,Matorral Sarcocaule,392
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.657978,26.635611,Matorral Sarcocaule,83
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-113.073889,27.323056,Matorral Sarcocrasicaule,167
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.62,25.85,Matorral Sarcocrasicaule,599
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-113.06667,27.6,Matorral Sarcocaule,1121
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.6417,26.2586,Matorral Sarcocaule,609
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.95,25.12,Matorral Sarcocaule,134
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.5583,25.8917,Matorral Sarcocaule,498
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.73,24.8,Matorral Sarcocaule,684
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.42,25.875,Matorral Sarcocaule,598
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.688333,24.445,Matorral Sarcocaule,5
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.925,24.308333,Matorral Sarcocaule,172
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.975,24.258333,Matorral Sarcocaule,128
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.591667,26.358333,Matorral Sarcocrasicaule,109
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-112.043333,26.213333,Vegetacion de Galeria,120
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.566667,26.058333,Matorral Sarcocaule,956
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.95,25.116667,Matorral Sarcocaule,180
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.219134,23.584737,Matorral Sarcocrasicaule,156
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.733333,24.8,Matorral Sarcocaule,691
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.6,26.066667,Matorral Sarcocaule,1135
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.641667,26.258333,Matorral Sarcocaule,621
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.558333,25.891667,Matorral Sarcocaule,498
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.25,24.1,Matorral Sarcocaule,164
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.241857,23.790369,Matorral Sarcocrasicaule,283
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-112.2,27.066667,Matorral Sarcocaule,192
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.616667,25.85,Matorral Sarcocrasicaule,612
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.525,25.883333,Matorral Sarcocaule,789
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.211389,23.392222,Matorral Sarcocaule,10
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.416667,25.875,Matorral Sarcocaule,470
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.416667,25.845833,Matorral Sarcocaule,924
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.25,23.916667,Matorral Sarcocrasicaule,227
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-112.108333,26.225,Matorral Sarcocrasicaule,313
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.741667,24.541667,Matorral Sarcocaule,16
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.275,23.741667,Matorral Sarcocrasicaule,212
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-113.075,27.608333,Matorral Sarcocaule,858
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-112.408333,27.008333,Matorral Sarcocaule,838
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.108333,25.375,Matorral Sarcocaule,380
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-113.191667,27.491667,Matorral Sarcocrasicaule,227
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-113.008333,27.591667,Matorral Sarcocaule,1237
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-102.441667,25.425,Matorral Desertico Rosetofilo,1651
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-104.581667,25.095,Matorral Crasicaule,1401
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-109.419444,26.675,Matorral Sarcocrasicaule,7
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-109.3,26.775,Matorral Sarcocaule,185
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.074564,27.945086,Matorral Sarcocaule,171
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-112.083333,29.866667,Mezquital,494
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-109.360128,26.681564,Matorral Sarcocrasicaule,21
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-109.416667,26.75,Matorral Sarcocrasicaule,20
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-109.3,26.75,Matorral Sarcocaule,53
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-109.266667,26.516667,Matorral Sarcocrasicaule,8
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.623783,29.292186,Mezquital,312
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.293056,28.138056,Matorral Sarcocaule,18
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-112.99,31.926667,Matorral Desertico Microfilo,349
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.319167,29.290278,Mezquital,518
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.816667,28.25,Matorral Sarcocaule,159
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.881111,29.083889,Vegetacion Halofila,28
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.53785,27.90795,Vegetacion de Galeria,13
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.2,29.97,Mezquital,653
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.97,29.15,Matorral Sarcocaule,284
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-109.42,26.75,Matorral Sarcocrasicaule,16
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-109.3,26.75,Matorral Sarcocaule,53
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-109.41944,26.675,Matorral Sarcocrasicaule,7
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-112.1834,29.16267,Matorral Sarcocaule,18
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.05,28.03333,Matorral Sarcocaule,328
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-109.3,26.775,Matorral Sarcocaule,185
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.04838,27.9523,Matorral Sarcocaule,8
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-109.523028,29.549333,Mezquital,607
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-109.620278,29.662222,Mezquital,611
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-109.631389,31.233056,Pastizal Natural,1284
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.999722,28.508333,Matorral Sarcocaule,559
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.976111,27.950556,No aplica,8
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.373936,28.229444,Matorral Sarcocaule,12
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-109.353,26.619444,Matorral Sarcocrasicaule,11
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.638889,30.47,Pastizal Natural,1064
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.638889,30.47,Pastizal Natural,1064
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.926111,28.430278,Matorral Sarcocaule,391
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-112.856389,31.849444,Matorral Desertico Microfilo,410
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.713543,29.247128,Mezquital,296
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.058333,28.166667,Matorral Desertico Microfilo,127
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-111.068827,27.949748,Matorral Sarcocaule,9
Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,arbusto,Naranja,-110.850278,27.950833,Matorral Sarcocaule,34
