ID,pais,estado,municipio,longitud,latitud,altitudmapa,zonamapa
89212,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.95,28.55,902,CONTINENTAL
79217,MEXICO,0,0,-111.44,26.64,13,MAR_TERRITORIAL
134551,MEXICO,PUEBLA,TECALI DE HERRERA,-98,18.86,2037,CONTINENTAL
76406,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.63,31.03,1558,CONTINENTAL
100648,MEXICO,DURANGO,HIDALGO,-104.82,26.4,1566,CONTINENTAL
111326,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-102.23,25.39,1902,CONTINENTAL
111041,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.41,29.8,10,CONTINENTAL
74503,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.37,26.34,1180,CONTINENTAL
125397,MEXICO,NUEVO LEON,ITURBIDE,-99.81,24.58,1016,CONTINENTAL
139405,MEXICO,0,0,-112.45,28.95,384,ISLA
101314,MEXICO,0,0,-110.33,24.46,86,ISLA
123666,MEXICO,SONORA,HERMOSILLO,-112.13,29.28,349,CONTINENTAL
109872,MEXICO,COAHUILA DE ZARAGOZA,MUZQUIZ,-102.07,28.47,1156,CONTINENTAL
1743,MEXICO,PUEBLA,TEHUACAN,-97.37,18.36,1502,CONTINENTAL
134077,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.27,30.85,811,CONTINENTAL
97683,MEXICO,CHIHUAHUA,CHIHUAHUA,-106.19,28.51,1597,CONTINENTAL
75732,MEXICO,CHIHUAHUA,GUADALUPE,-105.63,30.53,1330,CONTINENTAL
134749,MEXICO,QUERETARO,CADEREYTA DE MONTES,-99.77,20.82,2662,CONTINENTAL
113248,MEXICO,BAJA CALIFORNIA SUR,LORETO,-110.92,25.25,,MARINA_COSTERA
95175,MEXICO,DURANGO,TLAHUALILO,-103.56,26.57,1320,CONTINENTAL
131578,MEXICO,AGUASCALIENTES,ASIENTOS,-102.03,22.21,2032,CONTINENTAL
76890,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.08,31.24,234,CONTINENTAL
93865,MEXICO,TAMAULIPAS,HIDALGO,-99.55,24.37,474,CONTINENTAL
86422,MEXICO,SONORA,GENERAL PLUTARCO ELIAS CALLES,-113.01,31.77,368,CONTINENTAL
115441,MEXICO,HIDALGO,MINERAL DE LA REFORMA,-98.7,20.08,2555,CONTINENTAL
130242,MEXICO,0,0,-112.29,28.73,11,ISLA
84232,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.33,30.09,496,CONTINENTAL
81282,MEXICO,MEXICO,HUEHUETOCA,-99.25,19.85,2489,CONTINENTAL
102789,MEXICO,PUEBLA,ZAPOTITLAN,-97.5,18.28,1626,CONTINENTAL
11106,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.56,25.69,237,CONTINENTAL
133675,MEXICO,TAMAULIPAS,SAN NICOLAS,-98.85,24.72,607,CONTINENTAL
75834,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.99,27.16,1137,CONTINENTAL
93550,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-113.5,27.08,201,CONTINENTAL
110650,MEXICO,SONORA,CAJEME,-110.07,28.08,173,CONTINENTAL
140564,MEXICO,GUANAJUATO,SAN LUIS DE LA PAZ,-100.49,21.34,2342,CONTINENTAL
85283,MEXICO,DURANGO,NAZAS,-104.06,25.38,1379,CONTINENTAL
76504,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.58,31.08,1686,CONTINENTAL
111535,MEXICO,SONORA,GUAYMAS,-110.99,28.52,318,CONTINENTAL
133178,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.45,22.92,1437,CONTINENTAL
1024,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.59,26.36,109,CONTINENTAL
1385,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.53,25.94,495,CONTINENTAL
80357,MEXICO,SONORA,PUERTO PEÑASCO,-113.57,31.71,176,CONTINENTAL
74963,MEXICO,QUERETARO,PINAL DE AMOLES,-99.59,21.04,1031,CONTINENTAL
76555,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-111.86,26.79,6,CONTINENTAL
105184,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.24,30.01,551,CONTINENTAL
116954,MEXICO,TAMAULIPAS,CRUILLAS,-98.41,24.71,216,CONTINENTAL
118013,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-112.01,26.24,192,CONTINENTAL
101345,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.67,29.68,695,CONTINENTAL
3759,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.83,27.92,1433,CONTINENTAL
1,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-112.74,26.44,16,CONTINENTAL
84503,MEXICO,BAJA CALIFORNIA,MEXICALI,-115.43,31.31,661,CONTINENTAL
126137,MEXICO,NUEVO LEON,ARAMBERRI,-100,24.25,2081,CONTINENTAL
98965,MEXICO,NUEVO LEON,ARAMBERRI,-100,24.25,2081,CONTINENTAL
6614,MEXICO,NUEVO LEON,SANTIAGO,-100.16,25.37,610,CONTINENTAL
10976,MEXICO,CHIHUAHUA,GUADALUPE,-105.58,30.78,1881,CONTINENTAL
140920,MEXICO,TAMAULIPAS,JAUMAVE,-99.44,23.58,910,CONTINENTAL
77378,MEXICO,COAHUILA DE ZARAGOZA,SAN PEDRO,-102.76,26.3,846,CONTINENTAL
9904,MEXICO,SAN LUIS POTOSI,RIOVERDE,-100.16,21.71,1171,CONTINENTAL
141293,MEXICO,SONORA,GUAYMAS,-111.06,28,88,CONTINENTAL
88913,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.32,22.81,1572,CONTINENTAL
132775,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.35,25.68,422,CONTINENTAL
96873,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.32,28.78,10,CONTINENTAL
134539,MEXICO,PUEBLA,CAÑADA MORELOS,-97.4,18.7,2429,CONTINENTAL
44804,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.64,31.19,1283,CONTINENTAL
114696,MEXICO,SONORA,HUATABAMPO,-109.27,26.52,8,CONTINENTAL
124588,MEXICO,GUANAJUATO,XICHU,-100.09,21.35,1492,CONTINENTAL
79264,MEXICO,SONORA,HERMOSILLO,-111.97,28.81,7,ISLA
99252,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-112.11,26.08,154,CONTINENTAL
5594,MEXICO,HIDALGO,SAN AGUSTIN METZQUITITLAN,-98.64,20.53,1408,CONTINENTAL
2021,MEXICO,PUEBLA,ZAPOTITLAN,-97.56,18.33,1702,CONTINENTAL
102149,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.6,27.48,1282,CONTINENTAL
75502,MEXICO,NUEVO LEON,ARAMBERRI,-99.59,24.08,1693,CONTINENTAL
130327,MEXICO,SONORA,HERMOSILLO,-112.13,28.96,6,CONTINENTAL
1651,MEXICO,HIDALGO,SAN AGUSTIN METZQUITITLAN,-98.68,20.5,1587,CONTINENTAL
118524,MEXICO,SONORA,HERMOSILLO,-110.92,29.21,298,CONTINENTAL
4349,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.46,28.4,1046,CONTINENTAL
80075,MEXICO,0,0,-117.3,32.44,81,ISLA
1629,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.95,25.93,88,CONTINENTAL
3237,MEXICO,SONORA,CABORCA,-112.35,30.32,576,CONTINENTAL
111327,MEXICO,COAHUILA DE ZARAGOZA,SIERRA MOJADA,-103.86,27.48,1287,CONTINENTAL
121651,MEXICO,TAMAULIPAS,NUEVO LAREDO,-99.6,27.29,146,CONTINENTAL
127307,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.24,30.18,559,CONTINENTAL
133459,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.78,29.85,738,CONTINENTAL
87105,MEXICO,DURANGO,TLAHUALILO,-103.97,26.6,1170,CONTINENTAL
105522,MEXICO,PUEBLA,ZAPOTITLAN,-97.58,18.24,2005,CONTINENTAL
702,MEXICO,GUANAJUATO,XICHU,-100.06,21.3,1354,CONTINENTAL
95604,MEXICO,PUEBLA,CALTEPEC,-97.46,18.17,2188,CONTINENTAL
2306,MEXICO,SAN LUIS POTOSI,MATEHUALA,-100.54,23.23,1324,CONTINENTAL
118618,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.77,24.45,81,ISLA
114160,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.68,29.73,568,CONTINENTAL
4869,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.64,28.73,797,CONTINENTAL
75887,MEXICO,TAMAULIPAS,MIQUIHUANA,-99.91,23.58,1681,CONTINENTAL
97222,MEXICO,0,0,-112.09,27.25,65,ISLA
119816,MEXICO,0,0,-112.4,29,155,ISLA
139193,MEXICO,DURANGO,TLAHUALILO,-103.75,26.57,1149,CONTINENTAL
120874,MEXICO,SINALOA,AHOME,-109,25.53,93,CONTINENTAL
109730,MEXICO,QUERETARO,TOLIMAN,-99.88,20.79,2033,CONTINENTAL
133784,MEXICO,PUEBLA,SAN JOSE MIAHUATLAN,-97.19,18.18,1013,CONTINENTAL
112822,MEXICO,CHIHUAHUA,JIMENEZ,-104.09,27.13,1593,CONTINENTAL
88550,MEXICO,NUEVO LEON,ARAMBERRI,-99.82,24.01,1854,CONTINENTAL
124019,MEXICO,SONORA,HERMOSILLO,-112.16,29.29,481,CONTINENTAL
133326,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.14,30.14,726,CONTINENTAL
89660,MEXICO,PUEBLA,ZAPOTITLAN,-97.5,18.3,1593,CONTINENTAL
101598,MEXICO,TAMAULIPAS,SAN CARLOS,-99.04,24.69,823,CONTINENTAL
127059,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.79,31.78,1530,CONTINENTAL
9613,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.54,30.78,1075,CONTINENTAL
136306,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-111.57,24.53,23,CONTINENTAL
10729,MEXICO,CHIHUAHUA,CHIHUAHUA,-106,28.5,1572,CONTINENTAL
2935,MEXICO,COAHUILA DE ZARAGOZA,TORREON,-103.42,25.48,1279,CONTINENTAL
87454,MEXICO,PUEBLA,ZAPOTITLAN,-97.46,18.33,1500,CONTINENTAL
110854,MEXICO,NUEVO LEON,ITURBIDE,-99.89,24.67,1457,CONTINENTAL
139639,MEXICO,ZACATECAS,MELCHOR OCAMPO,-102.29,25.06,1304,CONTINENTAL
110947,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.45,27,1876,CONTINENTAL
92574,MEXICO,0,0,-112.4,29.18,16,ISLA
114206,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.69,24.78,277,CONTINENTAL
97674,MEXICO,COAHUILA DE ZARAGOZA,SIERRA MOJADA,-103.62,26.68,1172,CONTINENTAL
108384,MEXICO,PUEBLA,NICOLAS BRAVO,-97.36,18.66,2286,CONTINENTAL
78634,MEXICO,SONORA,HUATABAMPO,-109.6,26.72,10,CONTINENTAL
116488,MEXICO,PUEBLA,ZAPOTITLAN,-97.5,18.26,1734,CONTINENTAL
98839,MEXICO,SONORA,PITIQUITO,-112.43,29.53,8,CONTINENTAL
83583,MEXICO,0,0,-110.38,24.51,114,ISLA
133633,MEXICO,GUANAJUATO,VICTORIA,-100.32,21.27,1930,CONTINENTAL
118749,MEXICO,NUEVO LEON,ITURBIDE,-99.89,24.67,1457,CONTINENTAL
137257,MEXICO,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,-101.54,25.98,1967,CONTINENTAL
98262,MEXICO,SONORA,HUATABAMPO,-109.6,26.7,13,CONTINENTAL
75183,MEXICO,COAHUILA DE ZARAGOZA,ABASOLO,-101.04,27.03,818,CONTINENTAL
87992,MEXICO,0,0,-111.38,27.97,191,ISLA
113715,MEXICO,PUEBLA,COXCATLAN,-97.18,18.26,1011,CONTINENTAL
89796,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.37,22.53,1371,CONTINENTAL
73529,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.14,30.14,726,CONTINENTAL
90616,MEXICO,BAJA CALIFORNIA,MEXICALI,-115.29,31.03,529,CONTINENTAL
132898,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.64,27.43,360,CONTINENTAL
82201,MEXICO,PUEBLA,TEHUACAN,-97.38,18.49,1816,CONTINENTAL
109022,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.67,26.99,1172,CONTINENTAL
124771,MEXICO,COAHUILA DE ZARAGOZA,SAN BUENAVENTURA,-102.33,28.51,1463,CONTINENTAL
124301,MEXICO,SONORA,CUCURPE,-110.8,30.46,1169,CONTINENTAL
79903,MEXICO,0,0,-111.97,28.81,109,ISLA
105703,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.44,26.89,1169,CONTINENTAL
128369,MEXICO,SAN LUIS POTOSI,CIUDAD DEL MAIZ,-99.85,22.7,1011,CONTINENTAL
85143,MEXICO,TAMAULIPAS,MIQUIHUANA,-99.91,23.58,1681,CONTINENTAL
4360,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.46,31.07,2031,CONTINENTAL
133802,MEXICO,PUEBLA,TEHUACAN,-97.47,18.44,1882,CONTINENTAL
87996,MEXICO,0,0,-109.91,24.23,15,ISLA
138619,MEXICO,SAN LUIS POTOSI,VANEGAS,-100.88,23.93,1738,CONTINENTAL
73022,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.74,24.83,733,CONTINENTAL
690,MEXICO,MEXICO,HUEHUETOCA,-99.18,19.87,2366,CONTINENTAL
137899,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.53,28.9,13,CONTINENTAL
106198,MEXICO,PUEBLA,ZAPOTITLAN,-97.53,18.22,2119,CONTINENTAL
100635,MEXICO,0,0,-109.87,24.25,547,ISLA
139330,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.53,27.47,440,CONTINENTAL
7237,MEXICO,NUEVO LEON,ITURBIDE,-99.89,24.67,1457,CONTINENTAL
77761,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.71,24.68,22,CONTINENTAL
90844,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.58,28.93,412,CONTINENTAL
119247,MEXICO,HIDALGO,ZIMAPAN,-99.44,20.74,1600,CONTINENTAL
87348,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.13,23.17,45,CONTINENTAL
4246,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-113.08,27.58,1081,CONTINENTAL
108573,MEXICO,NUEVO LEON,GALEANA,-100.08,24.88,1557,CONTINENTAL
116497,MEXICO,PUEBLA,ZAPOTITLAN,-97.51,18.31,1571,CONTINENTAL
103465,MEXICO,BAJA CALIFORNIA SUR,LOS CABOS,-109.7,23.26,125,CONTINENTAL
76350,MEXICO,SONORA,NOGALES,-111.2,31.17,961,CONTINENTAL
104709,MEXICO,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,-101.38,26.03,1126,CONTINENTAL
111549,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.14,25.53,47,CONTINENTAL
125088,MEXICO,SONORA,PUERTO PEÑASCO,-113.72,31.54,17,CONTINENTAL
73003,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.38,25.89,118,CONTINENTAL
4339,MEXICO,TAMAULIPAS,MIQUIHUANA,-99.67,23.5,1731,CONTINENTAL
105710,MEXICO,SONORA,GUAYMAS,-110.57,27.88,8,CONTINENTAL
138040,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-113.14,27.51,530,CONTINENTAL
134911,MEXICO,PUEBLA,ZAPOTITLAN,-97.57,18.24,1985,CONTINENTAL
85542,MEXICO,SONORA,GUAYMAS,-111.03,28.48,257,CONTINENTAL
117319,MEXICO,TAMAULIPAS,SAN NICOLAS,-98.82,24.63,738,CONTINENTAL
4030,MEXICO,PUEBLA,ZAPOTITLAN,-97.47,18.31,1806,CONTINENTAL
140281,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.01,29.21,755,CONTINENTAL
133696,MEXICO,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,-101.59,26.1,1710,CONTINENTAL
76333,MEXICO,SONORA,IMURIS,-110.87,30.72,925,CONTINENTAL
121076,MEXICO,SONORA,PUERTO PEÑASCO,-113.37,31.76,171,CONTINENTAL
98627,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-114.48,27.69,125,CONTINENTAL
82813,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-103.11,27.11,1079,CONTINENTAL
122679,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.73,29.74,546,CONTINENTAL
89818,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.26,30.03,575,CONTINENTAL
113008,MEXICO,ZACATECAS,MELCHOR OCAMPO,-102.13,24.93,1622,CONTINENTAL
103955,MEXICO,0,0,-118.27,29.02,558,ISLA
102432,MEXICO,SAN LUIS POTOSI,CIUDAD DEL MAIZ,-99.7,22.5,1428,CONTINENTAL
4698,MEXICO,QUERETARO,PINAL DE AMOLES,-99.61,21.04,1240,CONTINENTAL
108685,MEXICO,NUEVO LEON,ARAMBERRI,-100.03,23.95,1586,CONTINENTAL
11226,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.18,25.36,318,CONTINENTAL
116015,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.59,28.94,509,CONTINENTAL
138294,MEXICO,SONORA,HERMOSILLO,-111.96,28.82,,MARINA_COSTERA
75288,MEXICO,SONORA,TRINCHERAS,-111.33,30.58,668,CONTINENTAL
75896,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.39,29.6,283,CONTINENTAL
81612,MEXICO,NUEVO LEON,ARAMBERRI,-99.87,24.12,1275,CONTINENTAL
139356,MEXICO,SONORA,NAVOJOA,-109.3,26.78,199,CONTINENTAL
77731,MEXICO,NUEVO LEON,RAYONES,-100.07,24.93,1327,CONTINENTAL
78744,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.83,29.57,661,CONTINENTAL
108148,MEXICO,PUEBLA,ZAPOTITLAN,-97.57,18.24,2009,CONTINENTAL
106428,MEXICO,NUEVO LEON,MONTEMORELOS,-99.95,25.13,595,CONTINENTAL
139555,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.05,30.48,647,CONTINENTAL
115705,MEXICO,SONORA,PITIQUITO,-112.61,30.21,604,CONTINENTAL
111958,MEXICO,SONORA,PUERTO PEÑASCO,-113.62,31.77,301,CONTINENTAL
76476,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.76,28.99,250,CONTINENTAL
127093,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.6,27.5,779,CONTINENTAL
116135,MEXICO,SONORA,GUAYMAS,-111.1,27.97,7,CONTINENTAL
135964,MEXICO,PUEBLA,ZAPOTITLAN,-97.55,18.28,1700,CONTINENTAL
119302,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.66,24.65,28,CONTINENTAL
118410,MEXICO,TAMAULIPAS,SAN CARLOS,-98.97,24.28,214,CONTINENTAL
138060,MEXICO,CHIHUAHUA,OJINAGA,-104.33,29.28,960,CONTINENTAL
115175,MEXICO,MEXICO,TEPOTZOTLAN,-99.24,19.75,2483,CONTINENTAL
91777,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.5,28.25,658,CONTINENTAL
10328,MEXICO,QUERETARO,PINAL DE AMOLES,-99.57,21.07,1654,CONTINENTAL
99416,MEXICO,PUEBLA,SAN JOSE MIAHUATLAN,-97.26,18.24,1208,CONTINENTAL
81453,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.58,28.99,84,CONTINENTAL
82993,MEXICO,DURANGO,RODEO,-104.44,25.11,1376,CONTINENTAL
85247,MEXICO,BAJA CALIFORNIA SUR,LOS CABOS,-109.54,23.51,112,CONTINENTAL
111759,MEXICO,SONORA,PUERTO PEÑASCO,-113.5,31.78,1048,CONTINENTAL
131595,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.37,26.34,1180,CONTINENTAL
73797,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.54,30.03,332,CONTINENTAL
127282,MEXICO,COAHUILA DE ZARAGOZA,ACUÑA,-101.75,29.38,654,CONTINENTAL
86565,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-112.22,26.15,102,CONTINENTAL
108851,MEXICO,GUANAJUATO,XICHU,-100.07,21.32,1739,CONTINENTAL
100896,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.91,26.59,12,CONTINENTAL
1545,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-113.18,27.48,232,CONTINENTAL
84525,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.29,23.54,59,CONTINENTAL
112157,MEXICO,DURANGO,TLAHUALILO,-103.87,26.6,1124,CONTINENTAL
75693,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.16,26.66,882,CONTINENTAL
111385,MEXICO,SONORA,ARIZPE,-110.08,30.4,1014,CONTINENTAL
86577,MEXICO,SONORA,HUATABAMPO,-109.28,26.53,6,CONTINENTAL
9248,MEXICO,TAMAULIPAS,JAUMAVE,-99.44,23.58,910,CONTINENTAL
129526,MEXICO,SONORA,HERMOSILLO,-110.96,28.59,343,CONTINENTAL
3447,MEXICO,PUEBLA,CALTEPEC,-97.43,18.23,2077,CONTINENTAL
83057,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.68,30.39,377,CONTINENTAL
104178,MEXICO,QUERETARO,QUERETARO,-100.48,20.72,1956,CONTINENTAL
77266,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-103.23,26.99,1363,CONTINENTAL
135524,MEXICO,GUANAJUATO,SAN LUIS DE LA PAZ,-100.19,21.58,1065,CONTINENTAL
110548,MEXICO,SONORA,PUERTO PEÑASCO,-113.53,31.47,22,CONTINENTAL
112555,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.93,24.18,137,CONTINENTAL
120538,MEXICO,SAN LUIS POTOSI,SANTO DOMINGO,-101.23,23.46,2223,CONTINENTAL
93947,MEXICO,MEXICO,TEPOTZOTLAN,-99.24,19.75,2483,CONTINENTAL
91291,MEXICO,SONORA,GUAYMAS,-110.82,27.98,11,CONTINENTAL
113120,MEXICO,PUEBLA,JUAN N. MENDEZ,-97.68,18.54,2323,CONTINENTAL
7490,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.54,30.78,1075,CONTINENTAL
116285,MEXICO,SONORA,HERMOSILLO,-110.96,28.68,213,CONTINENTAL
110919,MEXICO,COAHUILA DE ZARAGOZA,CANDELA,-100.85,27.05,539,CONTINENTAL
137010,MEXICO,DURANGO,HIDALGO,-104.82,26.4,1566,CONTINENTAL
93629,MEXICO,0,0,-112.29,28.72,21,ISLA
9622,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.63,31.03,1558,CONTINENTAL
3714,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102,27,758,CONTINENTAL
103603,MEXICO,NUEVO LEON,LOS ALDAMAS,-99.31,26.01,138,CONTINENTAL
87040,MEXICO,DURANGO,SANTA CLARA,-103.35,24.59,1737,CONTINENTAL
124831,MEXICO,ZACATECAS,MAZAPIL,-101.76,23.91,1952,CONTINENTAL
9495,MEXICO,CHIHUAHUA,CHIHUAHUA,-106,28.5,1572,CONTINENTAL
77821,MEXICO,TAMAULIPAS,GUERRERO,-99.43,26.87,98,CONTINENTAL
133914,MEXICO,COAHUILA DE ZARAGOZA,MUZQUIZ,-102.25,28.67,947,CONTINENTAL
85343,MEXICO,0,0,-111.38,27.97,179,ISLA
128955,MEXICO,GUANAJUATO,XICHU,-100.06,21.3,1354,CONTINENTAL
89018,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.66,31.54,104,CONTINENTAL
132022,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-113.03,26.59,16,CONTINENTAL
128469,MEXICO,QUERETARO,CADEREYTA DE MONTES,-99.77,20.82,2662,CONTINENTAL
82565,MEXICO,QUERETARO,TOLIMAN,-99.88,20.79,2033,CONTINENTAL
7261,MEXICO,PUEBLA,TEHUACAN,-97.43,18.41,1766,CONTINENTAL
111608,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.62,24.27,8,CONTINENTAL
140330,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.82,24.91,19,CONTINENTAL
125710,MEXICO,COAHUILA DE ZARAGOZA,ACUÑA,-101.2,29.37,413,CONTINENTAL
113181,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.8,28.27,110,CONTINENTAL
127387,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.77,31.82,1683,CONTINENTAL
141179,MEXICO,SONORA,CUCURPE,-110.56,30.39,976,CONTINENTAL
117500,MEXICO,0,0,-112.41,28.96,191,ISLA
92107,MEXICO,NUEVO LEON,BUSTAMANTE,-100.55,26.55,682,CONTINENTAL
102745,MEXICO,PUEBLA,SAN JOSE MIAHUATLAN,-97.22,18.2,1243,CONTINENTAL
75101,MEXICO,SONORA,GENERAL PLUTARCO ELIAS CALLES,-112.94,31.83,436,CONTINENTAL
72762,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.18,23.4,70,CONTINENTAL
110945,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-103.3,27.59,1236,CONTINENTAL
10670,MEXICO,NUEVO LEON,ITURBIDE,-99.81,24.6,904,CONTINENTAL
73427,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.55,28.93,7,CONTINENTAL
77870,MEXICO,0,0,-115.18,28.18,150,ISLA
79923,MEXICO,0,0,-111.03,25.66,,ISLA
93669,MEXICO,0,0,-118.29,28.91,3,MARINA_COSTERA
72729,MEXICO,PUEBLA,CAÑADA MORELOS,-97.41,18.7,2284,CONTINENTAL
112168,MEXICO,SONORA,PUERTO PEÑASCO,-113.5,31.78,1048,CONTINENTAL
3512,MEXICO,BAJA CALIFORNIA,TIJUANA,-116.91,32.29,529,CONTINENTAL
80795,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.17,30.18,578,CONTINENTAL
140595,MEXICO,CHIHUAHUA,ROSALES,-105.68,28.43,1226,CONTINENTAL
97828,MEXICO,TAMAULIPAS,TULA,-99.71,23.03,1212,CONTINENTAL
82310,MEXICO,TAMAULIPAS,SAN NICOLAS,-98.8,24.55,624,CONTINENTAL
133703,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.38,27.12,1227,CONTINENTAL
128588,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.42,27.13,1284,CONTINENTAL
101254,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.01,25.11,500,CONTINENTAL
135307,MEXICO,HIDALGO,METZTITLAN,-98.68,20.44,1647,CONTINENTAL
79587,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.98,24.05,13,CONTINENTAL
625,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.89,25.06,167,CONTINENTAL
127024,MEXICO,0,0,-115.25,28.2,96,ISLA
446,MEXICO,SONORA,GUAYMAS,-110.97,27.98,8,CONTINENTAL
125885,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.85,27.1,1187,CONTINENTAL
139121,MEXICO,QUERETARO,PINAL DE AMOLES,-99.65,21.01,1092,CONTINENTAL
84693,MEXICO,PUEBLA,TEHUACAN,-97.47,18.43,1866,CONTINENTAL
10716,MEXICO,OAXACA,TEPELMEME VILLA DE MORELOS,-97.33,18.04,2464,CONTINENTAL
