ID,PC 1,PC 2,PC 3,familia,genero,longitud,latitud,altitudmapa,class,Conversion_familia,Conversion_genero,Conversion_Tipo,Conversion_color
119969,0.9900011364465840,0.07290570443568730,0.16839157745142000,39,373,-99.87,24.12,1275.0,1,Malvaceae,Hibiscus,Arbusto,Roja
8990,1.267384945749440,-0.5057657979245590,0.35332105505930200,29,263,-100.1,24.8,1869.0,1,Cyperaceae,Eleocharis,Árbol,Verdosa
45030,2.4383449232699200,-1.843531847354840,0.5396175038735430,12,60,-97.66,18.2,1904.0,1,Araliaceae,Aralia,Arbusto,Blanca
3107,0.3381954294937860,-1.6976627763734000,0.6349472706972690,15,21,-103.42,25.48,1279.0,0,Asparagaceae,Agave,Árbol,Amarillenta
102562,-0.8261222613393750,-0.3084635163274840,-1.9112605650380000,1,616,-112.39,27.01,777.0,0,Acanthaceae,Ruellia,Árbol,Azul-purpúrea
73586,-1.6491951736388400,-0.8637155263435720,-0.00673298748548162,24,207,-114.18,27.36,246.0,0,Boraginaceae,Cryptantha,Árbol,Blanca
133767,1.517493042038270,-0.35545730939767200,-1.5059795632972300,7,593,-99.6,21.03,1136.0,1,Anacardiaceae,Pseudosmodingium,Árbol,Blanca
104510,1.0621862376990700,-0.02629588486440410,-0.016362404715617800,36,390,-99.7,22.74,1055.0,1,Lamiaceae,Hyptis,Árbol,Violeta
122978,0.035061277722720500,0.8384315419641490,-0.12890169943325200,45,514,-102.58,29.18,1273.0,2,Onagraceae,Oenothera ,Árbol,Amarilla
11020,-0.7296226725035720,0.25950864881608700,-0.6592942472221850,32,499,-111.53,25.85,699.0,0,Hydrocharitaceae,Najas,Árbol,Verdosa
128262,-1.3216832937901500,0.44201247505199400,1.3808934210774800,67,182,-112.99,27.68,714.0,2,Ranunculaceae,Clematis,Árbol,Blanca
74918,-0.5735713991281560,-0.5437110241741350,-0.48992700405172100,24,356,-109.61,23.18,188.0,0,Boraginaceae,Heliotropium,Árbol,Blanca
136883,-1.4994994517439200,1.12507290649249,0.4207898539028840,58,435,-116.0,31.96,1562.0,2,Polemoniaceae,Linanthus,Arbusto,Blanca
89188,-0.295500653790533,0.29514487103161600,-0.6982038639151250,27,519,-104.76,29.51,1129.0,0,Cactaceae,Opuntia,Arbusto,Amarilla
76662,1.5637575111851600,-0.5309613806954860,0.233467007474645,25,285,-100.07,24.86,2263.0,1,Brassicaceae,Erysimum,Árbol,Amarilla
116450,1.7819357954931800,-0.06420160865746290,-0.030184858679930100,31,402,-101.44,22.41,2188.0,1,Euphorbiaceae,Jatropha,Arbusto,Blanca
135902,0.08657419452546760,0.22266511339350200,2.4320158670074100,75,8,-102.04,28.28,1459.0,2,Sapindaceae,Acer,Árbol,Blanco amarillenta
80560,-1.8049800944195400,-1.8783462130962300,-0.14620543058818400,5,76,-114.11,27.11,9.0,0,Amaranthaceae,Atriplex,Arbusto,Verde
93771,-0.12561334971966400,1.570852526201980,0.08885801235590990,62,584,-105.53,28.61,1318.0,2,Portulacaceae,Portulaca,Árbol,Blanca
82020,-1.3613294567958800,-0.8715260794164640,-1.129180791298220,5,394,-111.17,28.06,236.0,0,Amaranthaceae,Iresine,Arbusto,Blanca
73438,-1.8433031848912600,-0.8364519684943980,-0.008399766004800830,24,207,-113.41,28.63,136.0,0,Boraginaceae,Cryptantha,Árbol,Blanca
111564,-1.4749930040959500,-0.5745644606466840,0.06415515386214260,31,242,-111.93,26.76,63.0,0,Euphorbiaceae,Ditaxis,Árbol,Verde
4550,0.5633778047622940,0.5555886719926830,-1.8737885040432600,15,767,-101.3,26.0,969.0,1,Asparagaceae,Yucca,Árbol,Amarillenta
130896,-0.18126787936871600,1.7482276034650100,0.4208414369061430,71,555,-102.77,29.07,1010.0,2,Rosaceae,Physocarpus,Árbol,Blanca
1275,0.5069480697285630,0.178693737910785,-2.2552278611603600,6,772,-98.97,24.28,214.0,1,Amaryllidaceae,Zephyranthes,Árbol,Amarillenta
130811,1.4183473556388700,1.3641125172665200,1.0144005450485600,71,436,-101.26,25.01,2259.0,1,Rosaceae,Lindleya,Árbol,Blanca
99305,-1.024940351069240,0.33390164601677300,-2.1403229502056800,9,744,-111.06,28.04,479.0,0,Apocynaceae,Vallesia,Árbol,Blanca
