ID,PC 1,PC 2,PC 3,familia,genero,longitud,latitud,altitudmapa,class,Conversion_familia,Conversion_genero,Conversion_Tipo,Conversion_color
3520,2.494709015038265,-1.2558073196824995,0.07961316440690212,15,223,-97.55,18.24,1884.0,1,Asparagaceae,Dasylirion,Árbol,Amarilla
105957,3.083860574675333,0.6808828025693818,-0.551761504729259,36,625,-97.32,18.63,2548.0,1,Lamiaceae,Salvia,Arbusto,Roja
93360,-1.0229275608627804,1.111644840725602,-0.6934673584376023,42,624,-110.64,30.47,1064.0,2,Nyctaginaceae,Salpianthus,Arbusto,Amarilla
99014,-0.750363075435828,-0.10095644910565345,-1.9198462721115428,9,650,-110.09,24.21,8.0,0,Apocynaceae,Seutera,Arbusto,Rosa
123011,1.262797007432365,0.7630294039441737,-0.03444056540112026,45,514,-101.61,24.82,1949.0,1,Onagraceae,Oenothera ,Árbol,Amarilla
115753,-1.8056423169271631,-0.3585604009850348,-0.09736396012759058,31,293,-112.41,28.84,63.0,0,Euphorbiaceae,Euphorbia,Árbol,Blanca
100815,0.30499901699835336,-1.289614309857934,-0.42245834457304543,1,252,-102.75,29.19,1730.0,0,Acanthaceae,Dyschoriste,Árbol,Morada
132522,1.4659999841891553,1.52109045062414,0.6793644652563875,72,515,-101.05,22.49,1740.0,1,Rubiaceae,Oldenlandia,Árbol,Blanca
95348,1.1493403633844113,-1.723175010174621,0.4098784322562192,9,71,-101.39,24.35,1856.0,1,Apocynaceae,Asclepias,Arbusto,Blanca
96425,-0.36402627114992037,-1.6956686986390397,0.23435871678625964,9,71,-101.57,28.53,647.0,0,Apocynaceae,Asclepias,Árbol,Blanca
5090,1.9526398228677226,-0.6048740433089879,-0.1545135911729052,26,346,-97.24,18.26,1052.0,1,Bromeliaceae,Hechtia,Árbol,Blanca
140204,0.6397854002684412,2.2765642985894052,0.36056851554441055,84,661,-99.19,23.69,542.0,2,Solanaceae,Solanum,Árbol,Verde
96612,-1.007420163878686,-1.4221131866621917,-0.4622780038504808,9,212,-110.38,24.49,12.0,0,Apocynaceae,Cynanchum,Arbusto,Blanca
110819,1.0481675912642645,-0.6318942419120984,0.5677972129591573,31,205,-102.47,24.37,1830.0,1,Euphorbiaceae,Croton,Arbusto,Blanca
83690,-1.7788679896171247,-0.5449858860068532,0.23957400546320032,27,211,-116.08,31.92,1247.0,0,Cactaceae,Cylindropuntia,Arbusto,Amarilla
116838,-1.5037285395192816,0.9597830309012712,-1.250658639508784,31,682,-115.53,30.77,1046.0,2,Euphorbiaceae,Stillingia,Árbol,Ausente
79066,-1.1138117651512391,-1.8324756734649237,0.2529527558903625,5,32,-110.21,30.42,1147.0,0,Amaranthaceae,Amaranthus,Árbol,Verde
122150,2.0330533166973708,-0.10236849211540794,0.5238373642343849,45,312,-97.16,18.31,1224.0,1,Onagraceae,Fuchsia,Arbusto,Amarilla
107317,1.819268961781025,-0.0113788079562954,0.5960688278066573,44,309,-99.76,21.07,1831.0,1,Oleaceae,Fraxinus,Árbol,Amarilla
44992,-2.3133929941212115,0.44220166207960576,-2.3459937061355842,8,766,-116.47,31.36,75.0,0,Apiaceae,Yabea,Árbol,Verde
96383,0.6744242569853938,-1.7138135980415499,0.3558551137452118,9,71,-102.25,25.47,1543.0,1,Apocynaceae,Asclepias,Árbol,Blanca
125077,-0.8442033321674022,1.2318505979013021,-0.20033636029977972,54,566,-113.09,27.59,1107.0,2,Plantaginaceae,Plantago,Árbol,Blanca
77814,1.7587823197244785,0.5225461071164602,-1.2581647590778007,25,688,-99.85,21.08,1493.0,1,Brassicaceae,Synthlipsis,Árbol,Blanca
80255,-0.7986802191040717,-1.6561358762636718,0.18200964681065343,5,76,-106.52,31.62,1314.0,0,Amaranthaceae,Atriplex,Arbusto,Verde
5798,-1.7198019066246446,0.7629609076024072,-1.6542417613374312,26,714,-114.08,28.63,94.0,0,Bromeliaceae,Tillandsia,Árbol,Morada
129807,1.2912058191568827,1.1435074807360792,0.9757678608585137,69,407,-100.66,23.88,1789.0,1,Rhamnaceae,Karwinskia,Árbol,Blanca
3248,-1.0679841921983844,-1.5701800923310385,0.25585456806005574,15,72,-111.77,26.12,539.0,0,Asparagaceae,Asparagus,Árbol,Amarillenta
97689,2.178457475255636,-0.6078846790800293,-0.8987077965529179,9,471,-99.33,20.63,2006.0,1,Apocynaceae,Matelea,Arbusto,Blanca
5434,0.45894021369876964,-0.3542155441981513,-0.1257079754415074,26,346,-101.37,26.34,1180.0,1,Bromeliaceae,Hechtia,Árbol,Amarillenta
118433,-1.1762570026495451,-1.0534218733309473,1.1383238579117536,39,3,-111.52,25.83,392.0,0,Malvaceae,Abutilon,Arbusto,Anaranjadas
73540,-1.4606387851478964,-0.7273492572002556,0.14049761342949402,24,207,-114.63,29.83,1066.0,0,Boraginaceae,Cryptantha,Árbol,Blanca
114639,-0.626821248746663,-0.5146505021904592,-0.08245097443637472,31,293,-109.74,23.24,197.0,0,Euphorbiaceae,Euphorbia,Árbol,Blanca
86669,2.4532032593275064,-0.15784620322002477,-0.4079080640551081,27,464,-97.42,18.42,1728.0,1,Cactaceae,Mammillaria,Arbusto,Rosa
100893,-0.7330899216116027,-1.3917057633680912,-0.7321949841594481,1,266,-111.61,26.17,842.0,0,Acanthaceae,Elytraria,Árbol,Azul
1286,1.7705796226528663,0.3248270617542993,-1.9567224363097295,6,772,-100.0,24.25,2081.0,1,Amaryllidaceae,Zephyranthes,Árbol,Amarillenta
4310,2.931404305505535,-0.32888433829198865,-0.7912391919492726,15,511,-97.41,18.7,2387.0,1,Asparagaceae,Nolina,Árbol,Amarilla
157,1.644397941402542,-0.6309519399649178,-0.7248879698284696,11,428,-102.35,22.08,1992.0,1,Araceae,Lemna,Árbol,Verdosa
118655,-1.9763908771018737,-0.9948313320018567,1.0853601249247316,39,3,-112.43,28.81,16.0,0,Malvaceae,Abutilon,Arbusto,Anaranjadas
113919,-1.3625691327190048,-0.4023627129006644,-0.07814910461359754,31,293,-112.01,26.91,228.0,0,Euphorbiaceae,Euphorbia,Árbol,Blanca
123081,0.5539767243316737,-0.5241679282289228,1.4806372381465072,49,62,-100.36,25.48,1224.0,1,Papaveraceae,Argemone,Arbusto,Amarilla
128179,0.2597958935146099,0.39118897008405457,1.539613519476132,67,182,-102.99,25.36,1107.0,2,Ranunculaceae,Clematis,Arbusto,Blanca
85,0.37113212320381067,-0.34883146591210357,-1.8313335545916825,4,622,-97.76,24.55,9.0,1,Alismataceae,Sagittaria,Árbol,Blanca
109581,-1.5409360203427929,-1.224321383143492,0.9263482359076444,31,4,-110.98,28.54,352.0,0,Euphorbiaceae,Acalypha,Arbusto,Amarillenta
139028,-0.9873123004324571,1.8403725301190457,0.6815840364578852,84,510,-108.87,25.41,13.0,2,Solanaceae,Nicotiana,Árbol,Rosa
10964,1.4668582694405168,0.9778348033558463,-0.5695809294061575,40,637,-100.1,24.8,1943.0,1,Melanthiaceae,Schoenocaulon,Árbol,Amarilla
139223,-1.1333296423633918,1.9509600921030048,0.5002106318337126,84,553,-111.8,24.6,6.0,2,Solanaceae,Physalis,Árbol,Rosa
126324,-1.9796415804698424,0.2021159450893636,1.118600418886142,60,175,-114.15,28.95,208.0,2,Polygonaceae,Chorizanthe,Arbusto,Blanca
73177,-0.860931673666867,-1.0057254677542027,0.04672681905162881,24,194,-108.04,24.77,7.0,0,Boraginaceae,Cordia,Arbusto,Blanca
9736,-2.5021821142062537,0.2072451864011626,-0.36305316234731194,35,405,-115.58,32.04,112.0,0,Juncaceae,Juncus,Árbol,Café
79277,-1.50463880985192,-1.9685700474623635,0.07986267102953129,5,32,-111.07,28.1,251.0,0,Amaranthaceae,Amaranthus,Árbol,Verde
91862,-1.0410218466985794,-1.0585158326231816,1.158882326228768,42,2,-110.48,23.64,4.0,0,Nyctaginaceae,Abronia,Árbol,Amarilla
132964,-1.0163658882834252,0.933886792882032,-0.9421263558185995,43,639,-111.84,24.49,9.0,2,Olacaceae,Schoepfia,Árbol,Amarilla
122825,1.4770813887607817,0.7902726394055746,0.01857717231180678,45,514,-102.17,24.77,2307.0,1,Onagraceae,Oenothera ,Árbol,Amarilla
74110,0.05435778138825797,-0.8315822053665451,0.24201281809014175,24,207,-103.43,26.79,1064.0,0,Boraginaceae,Cryptantha,Árbol,Blanca
7925,0.40788876250050327,-0.5845328521838085,0.4640897085748463,29,215,-103.98,27.29,1730.0,1,Cyperaceae,Cyperus,Árbol,Amarillenta
126105,1.1483905234029563,1.2992817396448078,0.04627686208762721,59,578,-99.46,23.58,1250.0,1,Polygalaceae,Polygala,Árbol,Blanca
93196,-0.7687368824819634,0.6205908872038516,-0.2557050600188382,42,486,-112.98,27.51,1202.0,2,Nyctaginaceae,Mirabilis,Arbusto,Amarilla
136504,0.86242454865377,0.16285096425535364,1.3904098174141655,58,185,-100.38,25.58,1617.0,1,Polemoniaceae,Cobaea,Arbusto,Blanca
118266,-1.7314198319879606,-0.9620421944033397,1.1471301852215372,39,3,-112.45,28.95,384.0,0,Malvaceae,Abutilon,Arbusto,Amarilla
129569,-0.9199962015500436,1.0982211624903555,0.6479072234928085,69,407,-111.06,25.46,432.0,2,Rhamnaceae,Karwinskia,Árbol,Blanca
85074,0.2757635485788664,-0.6305749981428732,0.14643128096745767,27,257,-101.07,25.93,861.0,1,Cactaceae,Echinocereus,Arbusto,Morada
107023,2.3695831741871136,-0.004703425336097688,0.6805922102925737,44,308,-99.03,20.16,2308.0,1,Oleaceae,Forestiera,Árbol,Amarilla
105788,-1.7088922543298193,0.8829992943017075,-0.9960768357821717,36,625,-115.0,30.0,583.0,2,Lamiaceae,Salvia,Arbusto,Violeta
73694,-1.894654917330185,-0.8679340990249017,-0.04300022086679278,24,207,-114.15,27.86,6.0,0,Boraginaceae,Cryptantha,Árbol,Blanca
117837,0.5544387761057123,1.7480495033489545,0.35324256662287973,74,582,-99.61,24.24,617.0,2,Salicaceae,Populus,Árbol,Lavanda
101805,2.47346110413494,-1.1468854989673045,-0.9505711641008601,1,406,-97.56,18.28,1724.0,1,Acanthaceae,Justicia,Árbol,Blanca
75830,0.26081065010103993,0.7241171811226088,-1.4458143403706645,24,716,-103.05,27.15,1066.0,1,Boraginaceae,Tiquilia,Árbol,Rosa
73341,-0.06643813640545934,-0.7356670218403254,0.3132696354095544,24,207,-106.19,28.5,1607.0,0,Boraginaceae,Cryptantha,Árbol,Blanca
133907,1.2398420524977458,-0.08991792143157666,-1.3956073635844617,7,608,-101.6,26.09,2035.0,1,Anacardiaceae,Rhus,Arbusto,Blanca
86543,1.0860962537525345,-0.05785647485348956,-0.4983537984851967,27,464,-99.28,23.43,1109.0,1,Cactaceae,Mammillaria,Arbusto,Amarilla
94915,0.9171518364843609,-1.735351737290122,0.36873208308015365,9,71,-102.33,24.39,1668.0,1,Apocynaceae,Asclepias,Árbol,Roja
10838,1.3814894647884945,0.8296582115461663,-0.40529249404429135,46,587,-99.46,21.02,1017.0,1,Orchidaceae,Prosthechea,Árbol,Amarilla
140922,-2.101543502174133,2.550043665098037,0.25127530805347337,84,661,-116.33,31.89,684.0,2,Solanaceae,Solanum,Arbusto,Verdosa
102170,-0.6399502696288049,-0.8928118936769183,-1.1275198455098892,1,406,-112.6,27.48,1282.0,0,Acanthaceae,Justicia,Árbol,Anaranjadas
102462,0.43405410630346136,-0.7597667938996518,-1.3669484525585633,1,487,-100.45,25.63,742.0,1,Acanthaceae,Mirandea,Arbusto,Blanca
120398,-1.4693468185796712,0.36549191512283014,-0.4269646713939012,39,461,-110.57,27.88,6.0,0,Malvaceae,Malvastrum,Arbusto,Amarilla
72808,-1.0374562855776834,-1.2773860247078856,0.30034300592762636,24,109,-110.44,24.18,10.0,0,Boraginaceae,Bourreria,Arbusto,Blanca
86606,1.6854417915316717,-0.015575924853538837,-0.38062819003781834,27,464,-100.44,22.64,1925.0,1,Cactaceae,Mammillaria,Arbusto,Blanca
130787,1.8153001688119954,1.1423575697916555,1.2284545023889482,71,377,-100.92,23.14,2416.0,1,Rosaceae,Holodiscus,Arbusto,Blanca
123753,-2.0367423147687935,-0.17878039443761576,1.5190042744337202,54,52,-116.67,32.32,1205.0,0,Plantaginaceae,Antirrhinum,Arbusto,Azul
111388,-1.9797423814179527,-0.558770095511199,0.23756795154211546,31,205,-112.28,30.69,235.0,0,Euphorbiaceae,Croton,Arbusto,Blanca
499,2.638201052551948,-1.6183505886231264,0.43232888835788685,13,115,-97.54,18.41,2175.0,1,Arecaceae,Brahea,Árbol,Crema
115109,-0.557631871390558,-0.2821993703501944,0.13227661823935402,31,293,-104.8,29.53,922.0,0,Euphorbiaceae,Euphorbia,Árbol,Roja
128006,-2.6373738364063857,-1.2103596343905227,0.2537580409894183,21,92,-116.33,31.19,9.0,0,Berberidaceae,Berberis,Arbusto,Amarilla
9076,-0.7998807864258652,-0.40003014156653194,-0.12511930047610162,29,313,-111.39,25.84,687.0,0,Cyperaceae,Fuirena,Árbol,Verdosa
82428,2.6907336292817043,-1.0201429331881628,-0.7329762590149385,5,394,-97.47,18.62,2096.0,1,Amaranthaceae,Iresine,Árbol,Blanca
73989,0.09024298509748026,-0.8715800848269073,0.20974235508299852,24,207,-101.01,26.44,725.0,0,Boraginaceae,Cryptantha,Árbol,Blanca
6528,-1.053789976928239,-0.6511842829998241,0.3717165167639868,28,189,-108.94,30.44,1023.0,0,Commelinaceae,Commelina,Árbol,Azul
74803,-0.15214770864264388,-0.33971636332187155,-0.2549117654132347,24,356,-102.99,28.43,966.0,0,Boraginaceae,Heliotropium,Árbol,Blanca
96524,-1.3292315404040702,-1.3881490003317156,-0.473610693599392,9,212,-112.06,25.58,11.0,0,Apocynaceae,Cynanchum,Arbusto,Blanca
86292,2.288624941099327,-0.2896785131173062,-0.32175932468512813,27,427,-97.5,18.32,1514.0,1,Cactaceae,Lemaireocereus,Arbusto,Blanca
98258,1.3270811892024097,-0.6010448233550564,-1.053907750078014,9,479,-99.65,22.2,1191.0,1,Apocynaceae,Metastelma,Arbusto,Blanca
103702,0.37566935216167574,0.6035444126059687,-1.4232932154071256,22,697,-103.74,26.67,1224.0,1,Bignoniaceae,Tecoma,Árbol,Amarilla
73969,0.051726317146233804,-0.8189373283661306,0.2528618851996187,24,207,-103.19,27.14,1100.0,0,Boraginaceae,Cryptantha,Árbol,Blanca
111790,-1.5945240590942644,-0.5428273505073492,0.0763042622772678,31,242,-111.05,27.98,31.0,0,Euphorbiaceae,Ditaxis,Árbol,Blanca
10474,2.3775778411062944,-0.17843769542416993,0.9913116238567781,46,232,-99.22,19.89,2339.0,1,Orchidaceae,Dichromanthus,Árbol,Amarilla
83705,-1.7163654242712074,-0.6788013201281822,0.12711907791614824,27,211,-114.19,29.28,549.0,0,Cactaceae,Cylindropuntia,Arbusto,Amarilla
118640,-1.5508923322560573,-0.9782970925076966,1.1557215134858039,39,3,-110.97,28.54,355.0,0,Malvaceae,Abutilon,Arbusto,Anaranjadas
113707,2.5446876242889656,-0.4414814543596153,0.3971458812563601,31,293,-98.79,20.13,2492.0,1,Euphorbiaceae,Euphorbia,Árbol,Verde
77945,-1.9731659028354753,1.4964092716470525,0.199784974425932,68,516,-112.65,29.87,20.0,2,Resedaceae,Oligomeris,Árbol,Blanca
106020,1.4955701390368357,0.8539656086873295,-0.6051427791418892,36,625,-100.98,25.33,2204.0,1,Lamiaceae,Salvia,Arbusto,Roja
116690,-1.8094685591458748,0.5478792433592342,-0.9715857163141159,31,569,-112.25,30.7,249.0,0,Euphorbiaceae,Pleradenophora,Árbol,Ausente
109469,-1.1921296998757316,-1.3358689463003304,0.8726808572714312,31,4,-111.03,25.21,162.0,0,Euphorbiaceae,Acalypha,Arbusto,Amarillenta
114124,-2.0974886967975688,-0.2990236589042912,-0.08110832940116128,31,293,-115.55,30.05,319.0,0,Euphorbiaceae,Euphorbia,Arbusto,Amarilla
4616,2.4803415112716585,0.3741144523388716,-1.7845326828087447,15,767,-97.44,18.38,1552.0,1,Asparagaceae,Yucca,Árbol,Amarillenta
8290,0.24122981965054882,-0.7330250063397376,0.30720720396843515,29,215,-100.16,25.37,610.0,1,Cyperaceae,Cyperus,Árbol,Amarillenta
136411,-0.7879640781291305,2.754701308540072,0.040790001002180935,90,754,-110.38,24.48,163.0,2,Zygophyllaceae,Viscainoa,Arbusto,Blanca
99564,-0.4168887966867403,1.2215541740146767,-0.16470082429299912,55,567,-100.91,28.73,331.0,2,Platanaceae,Platanus,Árbol,Blanca
136981,2.856435262713572,0.8328224673573329,0.701767493914195,58,439,-97.43,19.59,2604.0,1,Polemoniaceae,Loeselia,Arbusto,Blanca
120002,1.94993624881732,-0.11888176445183776,0.1224078664800057,39,373,-97.23,18.24,1055.0,1,Malvaceae,Hibiscus,Arbusto,Rosa
119712,-0.12105966169869092,0.21581074469646708,0.15232287086851823,39,373,-105.88,28.4,1404.0,2,Malvaceae,Hibiscus,Arbusto,Lila
141106,-0.9030587540153714,-0.165242597960233,0.16268319116937163,41,299,-109.92,24.27,68.0,0,Moraceae,Ficus,Arbusto,Amarilla
127025,-1.6235681734955478,0.5309597317018155,0.8195601854579684,60,280,-115.2,28.16,612.0,2,Polygonaceae,Eriogonum,Árbol,Blanca
44636,2.913526316319539,-1.255406377893165,-0.24084522680606552,8,284,-97.56,18.06,2373.0,1,Apiaceae,Eryngium,Árbol,Blanca
122843,0.5021374354102045,0.7469244805124493,-0.14961748186276083,45,514,-101.37,26.34,1180.0,1,Onagraceae,Oenothera ,Arbusto,Amarilla
88728,1.8453722850022107,0.07437688377319433,-0.6143376050991493,27,519,-101.21,20.4,1758.0,1,Cactaceae,Opuntia,Arbusto,Amarilla
140133,0.18962908903938935,2.3725274485546124,0.38758688938669034,84,661,-100.55,26.55,682.0,2,Solanaceae,Solanum,Árbol,Verde
140038,0.331033458822878,2.4310455407088076,0.45969471224402736,84,661,-102.58,26.99,1232.0,2,Solanaceae,Solanum,Árbol,Café
102223,-0.6724131868822092,-1.110831956837954,-1.3285269645040565,1,406,-109.48,23.51,22.0,0,Acanthaceae,Justicia,Árbol,Blanca
95760,1.8209934360073339,-1.9779305037160417,0.26860734128660285,9,71,-97.19,18.16,972.0,1,Apocynaceae,Asclepias,Árbol,Blanca
107802,-1.746642849816474,-0.23029180974325875,0.9325467088396462,47,146,-114.61,29.63,716.0,0,Orobanchaceae,Castilleja,Árbol,Amarilla
80579,-2.739873578843583,-1.7368453728152669,-0.14189819935365558,5,76,-116.79,31.8,27.0,0,Amaranthaceae,Atriplex,Arbusto,Verde
101185,-1.118896516850931,-1.1240326820099358,-1.2273961884796862,1,378,-111.63,25.59,129.0,0,Acanthaceae,Holographis,Árbol,Blanca
96523,-2.0309834214744926,-1.237109142851295,-0.4295969429782472,9,212,-115.38,29.76,330.0,0,Apocynaceae,Cynanchum,Arbusto,Blanca
107130,0.8236766757247229,0.1776677732912338,0.634831227176422,44,309,-102.3,27.0,1999.0,1,Oleaceae,Fraxinus,Árbol,Amarilla
77427,0.91973201370799,0.25556495808890256,-0.7888010324716063,25,554,-102.4,25.4,1631.0,1,Brassicaceae,Physaria,Árbol,Amarilla
77513,-1.3331595082036813,0.41712450955078784,-1.3041270984715476,25,614,-111.22,28.1,201.0,0,Brassicaceae,Rorippa,Árbol,Amarilla
140487,-1.8261106886255745,2.414537272501322,0.16484521559075696,84,661,-113.18,29.03,69.0,2,Solanaceae,Solanum,Árbol,Verde
85545,-2.0285878219530065,-0.3551816465915618,-0.15018164521734248,27,297,-112.94,31.83,422.0,0,Cactaceae,Ferocactus,Arbusto,Roja
80549,-2.430764891071699,-1.7828952751403881,-0.14271146572858917,5,76,-115.81,30.29,17.0,0,Amaranthaceae,Atriplex,Arbusto,Verde
99512,2.1816663944530763,0.7800919440569974,0.048223912259841205,48,523,-99.86,20.77,2162.0,1,Oxalidaceae,Oxalis,Arbusto,Amarillenta
138254,-0.8527286054700306,1.592445313123756,0.8627736706681199,84,447,-110.23,23.41,8.0,2,Solanaceae,Lycium,Arbusto,Rosa
94268,2.8205112577473685,1.975116462450169,0.41675110588520925,76,654,-97.44,18.26,2196.0,1,Sapotaceae,Sideroxylon,Árbol,Lavanda
101187,-1.4089603368751626,-1.0638369619772778,-1.2112859819928148,1,378,-112.84,27.31,238.0,0,Acanthaceae,Holographis,Árbol,Blanca
89310,2.0888085755848023,0.09410904072048978,-0.5652876674408345,27,519,-99.58,20.68,1936.0,1,Cactaceae,Opuntia,Arbusto,Amarilla
113896,2.819039549530942,-0.4923156456245895,0.3872505093678156,31,293,-97.41,18.7,2398.0,1,Euphorbiaceae,Euphorbia,Árbol,Verde
77094,-1.5150157491347633,-0.0946019154755151,-0.784994836651355,25,450,-111.25,28.05,43.0,0,Brassicaceae,Lyrocarpa,Árbol,Roja
82151,2.299788411016084,-1.0748567083949714,-0.8336636952803527,5,394,-97.49,18.33,1502.0,1,Amaranthaceae,Iresine,Árbol,Blanca
103957,-2.086773283655453,-0.4850151643305927,0.42948385981773474,36,183,-118.27,29.02,558.0,0,Lamiaceae,Clinopodium,Árbol,Violeta
10937,0.1635810496513635,0.8759802461325078,-0.8332314655394103,40,637,-100.0,25.67,314.0,2,Melanthiaceae,Schoenocaulon,Árbol,Verde
115294,-1.1659702040116091,-0.4596959618106441,-0.10395265280435474,31,293,-111.02,25.42,66.0,0,Euphorbiaceae,Euphorbia,Árbol,Blanca
104406,-1.7270422314078737,0.10332193521337815,-0.262992587465578,36,390,-112.4,29.0,155.0,0,Lamiaceae,Hyptis,Arbusto,Violeta
118547,-0.12089605477480499,-0.8798919094243491,1.4305246922335617,39,3,-106.05,28.59,1687.0,0,Malvaceae,Abutilon,Arbusto,Amarilla
122648,-2.1060077509550075,0.7746282000373693,-0.463337617930419,45,514,-114.41,29.81,7.0,2,Onagraceae,Oenothera ,Arbusto,Amarilla
86792,-1.5555774560317748,0.08124141501313535,-0.7163370406548722,27,464,-113.25,29.22,483.0,0,Cactaceae,Mammillaria,Arbusto,Amarilla
75688,0.26193003010129134,0.6905047746627214,-1.4761037435826878,24,716,-102.35,26.58,860.0,1,Boraginaceae,Tiquilia,Árbol,Rosa
80043,-1.0136867493427186,-1.6624583227269027,0.14919169200927176,5,76,-109.08,31.33,1295.0,0,Amaranthaceae,Atriplex,Arbusto,Blanca
94110,1.5791939461072955,2.6562382929134447,0.27764260966631793,88,751,-99.59,21.02,1299.0,1,Viburnaceae,Viburnum,Árbol,Blanco amarillenta
108923,0.04907779657102676,1.1317335490430693,1.6626982005861863,80,267,-102.84,27.68,1246.0,2,Scrophulariaceae,Emorya,Arbusto,Lila
128586,0.7762154661987829,0.40306764983011567,1.8207326034968858,69,149,-102.2,25.4,1746.0,1,Rhamnaceae,Ceanothus,Árbol,Blanca
103218,2.5901687160400515,-0.5044136685099331,-1.6421538896843246,1,616,-97.47,18.35,1761.0,1,Acanthaceae,Ruellia,Árbol,Roja
137141,-1.1242616425570686,0.8204949975479667,2.0356284923283123,84,136,-112.41,27.01,838.0,2,Solanaceae,Capsicum,Árbol,Roja
78034,-1.4217200019676584,-0.5245239961159426,-1.75626828956667,2,546,-110.98,27.95,8.0,0,Achatocarpaceae,Phaulothamnus,Arbusto,Amarilla
109111,0.723187869874652,1.582230209565459,1.1474633954714504,80,432,-102.17,25.29,1501.0,2,Scrophulariaceae,Leucophyllum,Arbusto,Lila
87641,2.6264000418659963,-0.022008235575024213,-0.47082523177393104,27,498,-97.72,18.69,2040.0,1,Cactaceae,Myrtillocactus,Árbol,Verde
3484,2.8042327388248904,-1.5503417388952299,0.6321218597941285,15,96,-97.27,19.47,2599.0,1,Asparagaceae,Beschorneria,Árbol,Amarillenta
126007,-0.3867849910427749,1.4693457768077667,-0.0018732001068038364,59,578,-104.92,29.62,1081.0,2,Polygalaceae,Polygala,Arbusto,Blanca
129083,0.25075825414005126,0.564407672627889,1.6584442667737138,69,188,-104.02,27.18,1600.0,2,Rhamnaceae,Colubrina,Árbol,Blanca
129345,1.22567569750215,0.5225378706658094,1.7297757778795857,69,191,-100.31,24.68,1945.0,1,Rhamnaceae,Condalia,Árbol,Blanca
113646,-0.0011677429868217775,-0.31022768565915687,0.18092469528174387,31,293,-105.02,27.52,1308.0,0,Euphorbiaceae,Euphorbia,Árbol,Blanca
130840,1.2150585037708144,1.2782869541393571,0.9100705158071668,71,436,-100.04,23.9,1594.0,1,Rosaceae,Lindleya,Árbol,Blanca
113088,-0.8901432056484562,-0.18979994855866636,0.1725058182417673,31,293,-107.82,31.6,1281.0,0,Euphorbiaceae,Euphorbia,Árbol,Verde
87226,0.5388379541433131,0.026583230098987047,-0.4927762025837932,27,464,-104.06,25.38,1379.0,1,Cactaceae,Mammillaria,Arbusto,Blanca
78621,2.0824616673212426,-0.002715377532414295,-1.9292660287995085,3,726,-100.36,21.27,1973.0,1,Aizoaceae,Trianthema,Árbol,Rosa
97125,0.38137939518125474,-0.82276759937936,-0.5385629360952081,9,342,-104.72,27.33,1679.0,1,Apocynaceae,Haplophyton,Arbusto,Blanca
72897,1.888461835775497,-1.0021061846666777,0.409173916940554,24,194,-98.98,20.63,1760.0,1,Boraginaceae,Cordia,Árbol,Blanca
86542,1.0442153142216772,-0.06587647155040728,-0.5109928878587372,27,464,-99.44,23.31,1048.0,1,Cactaceae,Mammillaria,Arbusto,Amarilla
85573,2.5916789463915713,-0.6512750714400358,0.1882837803983348,27,297,-97.42,18.22,1978.0,1,Cactaceae,Ferocactus,Arbusto,Amarilla
96301,-1.2631077769843309,-1.771835101671811,0.051118745919195456,9,71,-109.3,26.98,109.0,0,Apocynaceae,Asclepias,Arbusto,Blanca
104492,-0.9693154134547725,-0.04288657319263819,-0.2946269679956595,36,390,-110.37,24.46,9.0,0,Lamiaceae,Hyptis,Arbusto,Violeta
140268,-1.8776559158028943,2.4062101238303004,0.15072298686947347,84,661,-113.48,28.89,9.0,2,Solanaceae,Solanum,Árbol,Verde
138454,-1.1412569513980304,1.875125130160199,1.077137969584998,84,447,-109.28,30.64,955.0,2,Solanaceae,Lycium,Arbusto,Rosa
100798,0.04778293114574475,-1.305782201086057,-0.4693009293127478,1,252,-106.05,28.59,1687.0,0,Acanthaceae,Dyschoriste,Árbol,Morada
114062,-1.6179477136469875,-0.3249858531373001,-0.041799824113452136,31,293,-113.76,28.79,488.0,0,Euphorbiaceae,Euphorbia,Árbol,Blanca
4480,0.6110903087595575,0.5951142348956239,-1.8315996844640356,15,767,-102.29,26.51,1268.0,1,Asparagaceae,Yucca,Árbol,Amarillenta
133084,1.8301452100325726,-2.135483790875922,0.32914419477159695,7,38,-97.15,18.23,1009.0,1,Anacardiaceae,Amphipterygium,Árbol,Blanca
78297,-0.7589621105095564,-0.26919098042564615,-2.056104573633522,3,647,-110.95,24.64,185.0,0,Aizoaceae,Sesuvium,Árbol,Rosa
125131,1.3906924407228636,1.1872498061556487,0.0490218990870116,54,566,-100.34,24.56,1894.0,1,Plantaginaceae,Plantago,Arbusto,Blanca
85962,1.9388174577767174,-0.7234100447580362,0.03720878372220316,27,297,-97.16,18.24,1050.0,1,Cactaceae,Ferocactus,Arbusto,Blanca
127767,-1.2370542548436367,1.8274611146378368,-0.25797593090802673,60,655,-115.63,31.03,1558.0,2,Polygonaceae,Sidotheca,Arbusto,Blanca
107882,-0.08459121848755827,-0.3230568202284605,1.063169143177083,47,146,-102.19,26.81,801.0,2,Orobanchaceae,Castilleja,Árbol,Amarilla
94978,0.04423152493544371,-1.839710665089574,0.15815937661748936,9,71,-99.01,25.01,158.0,0,Apocynaceae,Asclepias,Árbol,Blanca
74422,0.2126052943340519,-0.5324972761181026,-0.38185522604732236,24,356,-97.72,24.63,5.0,0,Boraginaceae,Heliotropium,Árbol,Blanca
